Date,3_Future,3_PX_LAST,3_DAILY_RETURN,3_PX_VOLUME,3_DAYS_UNTIL_EXP,,
11/27/15,G16,18.675,0.008097166,5172,82,,
11/25/15,G16,18.525,-0.021136063,8472,84,,
11/24/15,G16,18.925,0.02435724,14705,85,,
11/23/15,G16,18.475,-0.021192053,10359,86,,
11/20/15,G16,18.875,-0.02075227,11491,89,,
11/19/15,G16,19.275,0.026631158,9663,90,,
11/18/15,F16,18.325,-0.023968043,32320,63,,
11/17/15,F16,18.775,0.01623816,33125,64,,
11/16/15,F16,18.475,-0.081987578,25006,65,,
11/13/15,F16,20.125,0.052287582,25588,68,,
11/12/15,F16,19.125,0.063977747,19824,69,,
11/11/15,F16,17.975,0.016973126,12981,70,,
11/10/15,F16,17.675,-0.022130014,15058,71,,
11/9/15,F16,18.075,0.038793103,21115,72,,
11/6/15,F16,17.4,-0.015558699,20897,75,,
11/5/15,F16,17.675,-0.027510316,12114,76,,
11/4/15,F16,18.175,0.022503516,11276,77,,
11/3/15,F16,17.775,0.014265335,9265,78,,
11/2/15,F16,17.525,-0.035763411,9793,79,,
10/30/15,F16,18.175,0.019635344,10113,82,,
10/29/15,F16,17.825,0.005641749,8170,83,,
10/28/15,F16,17.725,-0.015277778,13098,84,,
10/27/15,F16,18,-0.017735334,11622,85,,
10/26/15,F16,18.325,0.016643551,8934,86,,
10/23/15,F16,18.025,0.018361582,11869,89,,
10/22/15,F16,17.7,-0.079323797,11846,90,,
10/21/15,Z15,18.625,0.056737589,33201,56,,
10/20/15,Z15,17.625,0.050670641,31202,57,,
10/19/15,Z15,16.775,-0.053596615,23092,58,,
10/16/15,Z15,17.725,0.001412429,22606,61,,
10/15/15,Z15,17.7,-0.074509804,24173,62,,
10/14/15,Z15,19.125,0.010568032,18994,63,,
10/13/15,Z15,18.925,0.070721358,23443,64,,
10/12/15,Z15,17.675,-0.056074766,16914,65,,
10/9/15,Z15,18.725,-0.002663116,15730,68,,
10/8/15,Z15,18.775,-0.023407022,15789,69,,
10/7/15,Z15,19.225,-0.035131744,11249,70,,
10/6/15,Z15,19.925,0.020486556,12509,71,,
10/5/15,Z15,19.525,-0.045232274,19346,72,,
10/2/15,Z15,20.45,-0.037647059,15161,75,,
10/1/15,Z15,21.25,-0.024110218,15659,76,,
9/30/15,Z15,21.775,-0.020247469,15294,77,,
9/29/15,Z15,22.225,0.002254791,21856,78,,
9/28/15,Z15,22.175,0.038641686,17389,79,,
9/25/15,Z15,21.35,0.016666667,13750,82,,
9/24/15,Z15,21,0.023142509,17403,83,,
9/23/15,Z15,20.525,-0.016766467,15820,84,,
9/22/15,Z15,20.875,0.050314465,23727,85,,
9/21/15,Z15,19.875,-0.044471154,16926,86,,
9/18/15,Z15,20.8,0.041301627,22139,89,,
9/17/15,Z15,19.975,0.036316472,29589,90,,
9/16/15,X15,19.25,-0.06779661,50109,63,,
9/15/15,X15,20.65,-0.089305402,34600,64,,
9/14/15,X15,22.675,-0.00220022,15097,65,,
9/11/15,X15,22.725,-0.013029316,10323,68,,
9/10/15,X15,23.025,-0.025396825,11897,69,,
9/9/15,X15,23.625,0.01722282,8460,70,,
9/8/15,X15,23.225,-0.063508065,8830,71,,
9/4/15,X15,24.8,0.060962567,20781,75,,
9/3/15,X15,23.375,0.006458558,25741,76,,
9/2/15,X15,23.225,-0.058763931,24567,77,,
9/1/15,X15,24.675,0.089403974,26149,78,,
8/31/15,X15,22.65,0.059649123,18632,79,,
8/28/15,X15,21.375,0.030120482,24630,82,,
8/27/15,X15,20.75,0.001206273,27338,83,,
8/26/15,X15,20.725,-0.033799534,37437,84,,
8/25/15,X15,21.45,0.010600707,50286,85,,
8/24/15,X15,21.225,0.158253752,65207,86,,
8/21/15,X15,18.325,0.048640916,49156,89,,
8/20/15,X15,17.475,0.044843049,21734,90,,
8/19/15,V15,16.325,0.018720749,45397,63,,
8/18/15,V15,16.025,0.019077901,24812,64,,
8/17/15,V15,15.725,-0.006319115,21668,65,,
8/14/15,V15,15.825,-0.003149606,16614,68,,
8/13/15,V15,15.875,-0.009360374,15303,69,,
8/12/15,V15,16.025,-0.00620155,31253,70,,
8/11/15,V15,16.125,0.027070064,18713,71,,
8/10/15,V15,15.7,-0.014128728,17046,72,,
8/7/15,V15,15.925,-0.00933126,16866,75,,
8/6/15,V15,16.075,0.009419152,21917,76,,
8/5/15,V15,15.925,-0.00312989,18785,77,,
8/4/15,V15,15.975,0.006299213,13982,78,,
8/3/15,V15,15.875,-0.01244168,14374,79,,
7/31/15,V15,16.075,0,12353,82,,
7/30/15,V15,16.075,-0.00618238,9598,83,,
7/29/15,V15,16.175,0,13994,84,,
7/28/15,V15,16.175,-0.035767511,15364,85,,
7/27/15,V15,16.775,0.018209408,16377,86,,
7/24/15,V15,16.475,0.018547141,14136,89,,
7/23/15,V15,16.175,0.00622084,16407,90,,
7/22/15,U15,15.325,0.006568144,32014,56,,
7/21/15,U15,15.225,0.001644737,18508,57,,
7/20/15,U15,15.2,-0.01458671,22984,58,,
7/17/15,U15,15.425,0,14302,61,,
7/16/15,U15,15.425,-0.040435459,22144,62,,
7/15/15,U15,16.075,-0.012288786,24050,63,,
7/14/15,U15,16.275,0.003081664,22453,64,,
7/13/15,U15,16.225,-0.076813656,23167,65,,
7/10/15,U15,17.575,-0.056375839,24543,68,,
7/9/15,U15,18.625,0.020547945,19340,69,,
7/8/15,U15,18.25,0.068814056,25801,70,,
7/7/15,U15,17.075,-0.033946252,28097,71,,
7/6/15,U15,17.675,0.021676301,23115,72,,
7/2/15,U15,17.3,0.043740573,25368,76,,
7/1/15,U15,16.575,-0.059574468,21219,77,,
6/30/15,U15,17.625,-0.002828854,31933,78,,
6/29/15,U15,17.675,0.092735703,35355,79,,
6/26/15,U15,16.175,-0.009188361,12108,82,,
6/25/15,U15,16.325,-0.003053435,11858,83,,
6/24/15,U15,16.375,0.018662519,11475,84,,
6/23/15,U15,16.075,-0.015313936,8306,85,,
6/22/15,U15,16.325,-0.035450517,10733,86,,
6/19/15,U15,16.925,0.018045113,10350,89,,
6/18/15,U15,16.625,-0.02349486,13210,90,,
6/17/15,Q15,16.375,0.003062787,41575,63,,
6/16/15,Q15,16.325,-0.015082956,31438,64,,
6/15/15,Q15,16.575,0.031104199,43442,65,,
6/12/15,Q15,16.075,0.009419152,26482,68,,
6/11/15,Q15,15.925,-0.015455951,19821,69,,
6/10/15,Q15,16.175,-0.029985007,23207,70,,
6/9/15,Q15,16.675,-0.011851852,13108,71,,
6/8/15,Q15,16.875,0.015037594,9520,72,,
6/5/15,Q15,16.625,-0.004491018,18096,75,,
6/4/15,Q15,16.7,0.022970904,23344,76,,
6/3/15,Q15,16.325,-0.018045113,13446,77,,
6/2/15,Q15,16.625,0.015267176,11216,78,,
6/1/15,Q15,16.375,-0.00304414,10650,79,,
5/29/15,Q15,16.425,0.006125574,11047,82,,
5/28/15,Q15,16.325,0,8115,83,,
5/27/15,Q15,16.325,-0.012102874,10537,84,,
5/26/15,Q15,16.525,0.009160305,17024,85,,
5/22/15,Q15,16.375,0.01236476,9879,89,,
5/21/15,Q15,16.175,-0.02265861,8256,90,,
5/20/15,N15,15.975,0.006299213,34051,63,,
5/19/15,N15,15.875,-0.009360374,23748,64,,
5/18/15,N15,16.025,-0.02435312,24779,65,,
5/15/15,N15,16.425,-0.009049774,26570,68,,
5/14/15,N15,16.575,-0.011922504,16145,69,,
5/13/15,N15,16.775,-0.011782032,12905,70,,
5/12/15,N15,16.975,-0.008759124,14702,71,,
5/11/15,N15,17.125,0.020864382,13617,72,,
5/8/15,N15,16.775,-0.020437956,26223,75,,
5/7/15,N15,17.125,-0.011544012,14363,76,,
5/6/15,N15,17.325,0.005805515,19397,77,,
5/5/15,N15,17.225,0.026825633,17218,78,,
5/4/15,N15,16.775,-0.002971768,9617,79,,
5/1/15,N15,16.825,-0.031654676,14051,82,,
4/30/15,N15,17.375,0.005788712,14403,83,,
4/29/15,N15,17.275,0.026745914,16826,84,,
4/28/15,N15,16.825,-0.023222061,12808,85,,
4/27/15,N15,17.225,0.01174743,10102,86,,
4/24/15,N15,17.025,0,6107,89,,
4/23/15,N15,17.025,-0.008733624,7277,90,,
4/22/15,N15,17.175,-0.008658009,10042,91,,
4/21/15,N15,17.325,-0.002877698,8420,92,,
4/20/15,N15,17.375,-0.014184397,9817,93,,
4/17/15,N15,17.625,0.017316017,18467,96,,
4/16/15,N15,17.325,0,11588,97,,
4/15/15,M15,16.575,-0.011922504,31284,63,,
4/14/15,M15,16.775,-0.014684288,22684,64,,
4/13/15,M15,17.025,0.033383915,32266,65,,
4/10/15,M15,16.475,-0.037956204,28364,68,,
4/9/15,M15,17.125,-0.025604552,18661,69,,
4/8/15,M15,17.575,-0.011251758,18036,70,,
4/7/15,M15,17.775,-0.002805049,14098,71,,
4/6/15,M15,17.825,-0.016551724,13818,72,,
4/3/15,M15,18.125,0,100,75,,
4/2/15,M15,18.125,-0.008207934,13425,76,,
4/1/15,M15,18.275,-0.002728513,16400,77,,
3/31/15,M15,18.325,0.022315202,13151,78,,
3/30/15,M15,17.925,-0.013755158,14234,79,,
3/27/15,M15,18.175,-0.005471956,9236,82,,
3/26/15,M15,18.275,-0.01082544,23624,83,,
3/25/15,M15,18.475,0.024965326,19352,84,,
3/24/15,M15,18.025,0,14382,85,,
3/23/15,M15,18.025,0,10345,86,,
3/20/15,M15,18.025,0,19755,89,,
3/19/15,M15,18.025,0.014064698,13325,90,,
3/18/15,K15,17.475,-0.025104603,42126,63,,
3/17/15,K15,17.925,-0.00554785,17429,64,,
3/16/15,K15,18.025,-0.013679891,17358,65,,
3/13/15,K15,18.275,0.019525802,20214,68,,
3/12/15,K15,17.925,-0.045272969,14305,69,,
3/11/15,K15,18.775,0.01212938,17406,70,,
3/10/15,K15,18.55,0.037762238,20613,71,,
3/9/15,K15,17.875,-0.008321775,15060,72,,
3/6/15,K15,18.025,0.031473534,17912,75,,
3/5/15,K15,17.475,-0.011315417,13680,76,,
3/4/15,K15,17.675,-0.002820874,16385,77,,
3/3/15,K15,17.725,0.017216643,12562,78,,
3/2/15,K15,17.425,-0.022440393,13952,79,,
2/27/15,K15,17.825,-0.005578801,12438,82,,
2/26/15,K15,17.925,-0.011034483,12735,83,,
2/25/15,K15,18.125,0.013986014,21053,84,,
2/24/15,K15,17.875,-0.035087719,13621,85,,
2/23/15,K15,18.525,0.005427408,7728,86,,
2/20/15,K15,18.425,-0.026420079,12807,89,,
2/19/15,K15,18.925,-0.002635046,9043,90,,
2/18/15,J15,18.6,-0.006675567,26480,56,,
2/17/15,J15,18.725,0.010796221,22018,57,,
2/13/15,J15,18.525,-0.010680908,18649,61,,
2/12/15,J15,18.725,-0.038510911,21871,62,,
2/11/15,J15,19.475,-0.003836317,12527,63,,
2/10/15,J15,19.55,-0.030978934,11996,64,,
2/9/15,J15,20.175,0.018939394,10912,65,,
2/6/15,J15,19.8,0.019305019,24442,68,,
2/5/15,J15,19.425,-0.029962547,14947,69,,
2/4/15,J15,20.025,0.033548387,16380,70,,
2/3/15,J15,19.375,-0.02022756,19104,71,,
2/2/15,J15,19.775,-0.025862069,23260,72,,
1/30/15,J15,20.3,0.058670143,20225,75,,
1/29/15,J15,19.175,-0.054254007,17762,76,,
1/28/15,J15,20.275,0.094466937,14873,77,,
1/27/15,J15,18.525,0.019257221,14788,78,,
1/26/15,J15,18.175,-0.037086093,14648,79,,
1/23/15,J15,18.875,0.01615074,11922,82,,
1/22/15,J15,18.575,-0.038809832,19573,83,,
1/21/15,H15,19.025,-0.049937578,36688,56,,
1/20/15,H15,20.025,0,32488,57,,
1/16/15,H15,20.025,-0.017177914,25663,61,,
1/15/15,H15,20.375,0.038216561,26938,62,,
1/14/15,H15,19.625,0,37822,63,,
1/13/15,H15,19.625,0.018158236,34319,64,,
1/12/15,H15,19.275,0.029372497,25538,65,,
1/9/15,H15,18.725,0.041724618,24370,68,,
1/8/15,H15,17.975,-0.045152722,20572,69,,
1/7/15,H15,18.825,-0.040764331,20561,70,,
1/6/15,H15,19.625,0.015523933,29546,71,,
1/5/15,H15,19.325,0.046008119,22801,72,,
1/2/15,H15,18.475,0.005442177,20543,75,,
12/31/14,H15,18.375,0.057553957,13866,77,,
12/30/14,H15,17.375,0.01459854,12568,78,,
12/29/14,H15,17.125,0.004398827,6623,79,,
12/26/14,H15,17.05,-0.018705036,7582,82,,
12/24/14,H15,17.375,0.005788712,6373,84,,
12/23/14,H15,17.275,-0.005755396,11803,85,,
12/22/14,H15,17.375,-0.00997151,10712,86,,
12/19/14,H15,17.55,-0.014044944,22423,89,,
12/18/14,H15,17.8,-0.027322404,22301,90,,
12/17/14,G15,18.15,-0.097014925,71849,63,,
12/16/14,G15,20.1,0.049608355,66224,64,,
12/15/14,G15,19.15,-0.015424165,50100,65,,
12/12/14,G15,19.45,0.01038961,68133,68,,
12/11/14,G15,19.25,0.063535912,53948,69,,
12/10/14,G15,18.1,0.074183976,32920,70,,
12/9/14,G15,16.85,-0.00295858,22541,71,,
12/8/14,G15,16.9,0.036809816,16470,72,,
12/5/14,G15,16.3,-0.003058104,14020,75,,
12/4/14,G15,16.35,-0.009090909,12821,76,,
12/3/14,G15,16.5,0.003039514,13944,77,,
12/2/14,G15,16.45,-0.051873199,18644,78,,
12/1/14,G15,17.35,0.035820896,16766,79,,
11/28/14,G15,16.75,0.012084592,10636,82,,
11/26/14,G15,16.55,-0.008982036,9142,84,,
11/25/14,G15,16.7,0,10132,85,,
11/24/14,G15,16.7,-0.005952381,9472,86,,
11/21/14,G15,16.8,0.002985075,14216,89,,
11/20/14,G15,16.75,-0.00887574,10937,90,,
11/19/14,F15,16.25,0.015625,34658,63,,
11/18/14,F15,16,0,19661,64,,
11/17/14,F15,16,0,18241,65,,
11/14/14,F15,16,-0.015384615,18779,68,,
11/13/14,F15,16.25,0.018808777,18904,69,,
11/12/14,F15,15.95,0.015923567,15262,70,,
11/11/14,F15,15.7,-0.009463722,17954,71,,
11/10/14,F15,15.85,-0.033536585,16141,72,,
11/7/14,F15,16.4,0.003058104,15422,75,,
11/6/14,F15,16.35,-0.023880597,15480,76,,
11/5/14,F15,16.75,-0.017595308,11686,77,,
11/4/14,F15,17.05,0.002941176,21495,78,,
11/3/14,F15,17,0.011904762,17188,79,,
10/31/14,F15,16.8,-0.011764706,13405,82,,
10/30/14,F15,17,0,18227,83,,
10/29/14,F15,17,0.021021021,25629,84,,
10/28/14,F15,16.65,-0.048571429,19065,85,,
10/27/14,F15,17.5,-0.014084507,22397,86,,
10/24/14,F15,17.75,-0.011142061,17905,89,,
10/23/14,F15,17.95,-0.034946237,25120,90,,
10/22/14,F15,18.6,0.039106145,29173,91,,
10/21/14,Z14,17.2,-0.0626703,49980,57,,
10/20/14,Z14,18.35,-0.049222798,40412,58,,
10/17/14,Z14,19.3,-0.042183623,43111,61,,
10/16/14,Z14,20.15,-0.042755344,62184,62,,
10/15/14,Z14,21.05,0.09921671,88750,63,,
10/14/14,Z14,19.15,-0.0425,78416,64,,
10/13/14,Z14,20,0.08401084,58311,65,,
10/10/14,Z14,18.45,0.078947368,47932,68,,
10/9/14,Z14,17.1,0.065420561,37516,69,,
10/8/14,Z14,16.05,-0.074927954,30270,70,,
10/7/14,Z14,17.35,0.051515152,24796,71,,
10/6/14,Z14,16.5,0.021671827,18142,72,,
10/3/14,Z14,16.15,-0.052785924,25312,75,,
10/2/14,Z14,17.05,-0.00872093,20050,76,,
10/1/14,Z14,17.2,0.023809524,22883,77,,
9/30/14,Z14,16.8,0.002985075,15536,78,,
9/29/14,Z14,16.75,0.037151703,23810,79,,
9/26/14,Z14,16.15,-0.012232416,18939,82,,
9/25/14,Z14,16.35,0.034810127,33168,83,,
9/24/14,Z14,15.8,-0.024691358,19091,84,,
9/23/14,Z14,16.2,0.028571429,20318,85,,
9/22/14,Z14,15.75,0.022727273,18364,86,,
9/19/14,Z14,15.4,0.006535948,18077,89,,
9/18/14,Z14,15.3,-0.052631579,9039,90,,
9/17/14,X14,15.4,0.030100334,16610,63,,
9/16/14,X14,14.95,-0.041666667,28016,64,,
9/15/14,X14,15.6,0.02295082,21131,65,,
9/12/14,X14,15.25,0.013289037,26633,68,,
9/11/14,X14,15.05,0.003333333,15724,69,,
9/10/14,X14,15,-0.003322259,15536,70,,
9/9/14,X14,15.05,0.010067114,15637,71,,
9/8/14,X14,14.9,0,10924,72,,
9/5/14,X14,14.9,-0.013245033,12917,75,,
9/4/14,X14,15.1,-0.00330033,16038,76,,
9/3/14,X14,15.15,-0.009803922,13526,77,,
9/2/14,X14,15.3,0.006578947,11550,78,,
8/29/14,X14,15.2,0.006622517,14442,82,,
8/28/14,X14,15.1,0.003322259,14858,83,,
8/27/14,X14,15.05,0.006688963,9989,84,,
8/26/14,X14,14.95,0.010135135,9035,85,,
8/25/14,X14,14.8,-0.003367003,8831,86,,
8/22/14,X14,14.85,0.003378378,12224,89,,
8/21/14,X14,14.8,0,9972,90,,
8/20/14,X14,14.8,0.006802721,14600,91,,
8/19/14,V14,14.1,-0.003533569,27880,63,,
8/18/14,V14,14.15,-0.027491409,25003,64,,
8/15/14,V14,14.55,-0.003424658,34930,67,,
8/14/14,V14,14.6,-0.029900332,23052,68,,
8/13/14,V14,15.05,-0.041401274,18946,69,,
8/12/14,V14,15.7,-0.006329114,17713,70,,
8/11/14,V14,15.8,-0.039513678,25658,71,,
8/8/14,V14,16.45,-0.029498525,28311,74,,
8/7/14,V14,16.95,0.024169184,34398,75,,
8/6/14,V14,16.55,0.006079027,24553,76,,
8/5/14,V14,16.45,0.047770701,36651,77,,
8/4/14,V14,15.7,-0.033846154,27390,78,,
8/1/14,V14,16.25,0.031746032,52748,81,,
7/31/14,V14,15.75,0.064189189,43491,82,,
7/30/14,V14,14.8,0.006802721,23194,83,,
7/29/14,V14,14.7,-0.003389831,16127,84,,
7/28/14,V14,14.75,-0.006734007,12525,85,,
7/25/14,V14,14.85,0.013651877,17008,88,,
7/24/14,V14,14.65,0.010344828,13999,89,,
7/23/14,V14,14.5,0.010452962,15170,90,,
7/22/14,V14,14.35,-0.010344828,18324,91,,
7/21/14,V14,14.5,0.006944444,19767,92,,
7/18/14,V14,14.4,-0.027027027,24132,95,,
7/17/14,V14,14.8,0.027777778,32754,96,,
7/16/14,V14,14.4,0.003484321,23473,97,,
7/15/14,U14,13.65,0.014869888,27163,64,,
7/14/14,U14,13.45,-0.032374101,22654,65,,
7/11/14,U14,13.9,-0.010676157,25961,68,,
7/10/14,U14,14.05,0.025547445,37579,69,,
7/9/14,U14,13.7,-0.017921147,31900,70,,
7/8/14,U14,13.95,0.003597122,22620,71,,
7/7/14,U14,13.9,0.01459854,13532,72,,
7/3/14,U14,13.7,-0.007246377,13184,76,,
7/2/14,U14,13.8,-0.010752688,11980,77,,
7/1/14,U14,13.95,-0.017605634,20816,78,,
6/30/14,U14,14.2,-0.013888889,15271,79,,
6/27/14,U14,14.4,-0.003460208,12861,82,,
6/26/14,U14,14.45,0,15193,83,,
6/25/14,U14,14.45,-0.023648649,19193,84,,
6/24/14,U14,14.8,0.01369863,21218,85,,
6/23/14,U14,14.6,-0.013513514,13765,86,,
6/20/14,U14,14.8,0.003389831,17602,89,,
6/19/14,U14,14.75,0,14789,90,,
6/18/14,U14,14.75,-0.029605263,19191,91,,
6/17/14,Q14,14.3,-0.013793103,29823,63,,
6/16/14,Q14,14.5,-0.006849315,22985,64,,
6/13/14,Q14,14.6,-0.020134228,22804,67,,
6/12/14,Q14,14.9,0.034722222,30942,68,,
6/11/14,Q14,14.4,0.010526316,20222,69,,
6/10/14,Q14,14.25,-0.010416667,19827,70,,
6/9/14,Q14,14.4,0.010526316,18414,71,,
6/6/14,Q14,14.25,-0.043624161,28170,74,,
6/5/14,Q14,14.9,-0.026143791,23912,75,,
6/4/14,Q14,15.3,-0.012903226,13275,76,,
6/3/14,Q14,15.5,-0.006410256,12821,77,,
6/2/14,Q14,15.6,0,10077,78,,
5/30/14,Q14,15.6,0.006451613,10777,81,,
5/29/14,Q14,15.5,0,9274,82,,
5/28/14,Q14,15.5,0.006493506,10666,83,,
5/27/14,Q14,15.4,-0.022222222,12761,84,,
5/23/14,Q14,15.75,0.003184713,8409,88,,
5/22/14,Q14,15.7,0.003194888,14792,89,,
5/21/14,Q14,15.65,-0.012618297,22317,90,,
5/20/14,N14,15.15,0.003311258,30469,56,,
5/19/14,N14,15.1,-0.019480519,20847,57,,
5/16/14,N14,15.4,-0.009646302,18273,60,,
5/15/14,N14,15.55,0.006472492,32370,61,,
5/14/14,N14,15.45,-0.003225806,18092,62,,
5/13/14,N14,15.5,0.003236246,13327,63,,
5/12/14,N14,15.45,-0.019047619,13339,64,,
5/9/14,N14,15.75,-0.015625,13985,67,,
5/8/14,N14,16,0,16048,68,,
5/7/14,N14,16,-0.018404908,17466,69,,
5/6/14,N14,16.3,0.01242236,13356,70,,
5/5/14,N14,16.1,-0.012269939,12933,71,,
5/2/14,N14,16.3,0.00617284,11341,74,,
5/1/14,N14,16.2,-0.003076923,10104,75,,
4/30/14,N14,16.25,0.00308642,13232,76,,
4/29/14,N14,16.2,-0.012195122,9614,77,,
4/28/14,N14,16.4,-0.015015015,9983,78,,
4/25/14,N14,16.65,0.006042296,11147,81,,
4/24/14,N14,16.55,0.006079027,13021,82,,
4/23/14,N14,16.45,-0.003030303,11376,83,,
4/22/14,N14,16.5,-0.009009009,15938,84,,
4/21/14,N14,16.65,-0.002994012,11173,85,,
4/17/14,N14,16.7,-0.005952381,15693,89,,
4/16/14,N14,16.8,-0.020408163,14434,90,,
4/15/14,M14,16.65,-0.011869436,48062,63,,
4/14/14,M14,16.85,0,35433,64,,
4/11/14,M14,16.85,0.021212121,38469,67,,
4/10/14,M14,16.5,0.03125,35756,68,,
4/9/14,M14,16,-0.015384615,20217,69,,
4/8/14,M14,16.25,-0.009146341,22308,70,,
4/7/14,M14,16.4,0.009230769,21587,71,,
4/4/14,M14,16.25,0.015625,17494,74,,
4/3/14,M14,16,-0.009287926,9782,75,,
4/2/14,M14,16.15,0.00623053,10973,76,,
4/1/14,M14,16.05,-0.021341463,15820,77,,
3/31/14,M14,16.4,-0.023809524,15065,78,,
3/28/14,M14,16.8,-0.008849558,13705,81,,
3/27/14,M14,16.95,-0.011661808,15739,82,,
3/26/14,M14,17.15,0.017804154,14866,83,,
3/25/14,M14,16.85,-0.005899705,15698,84,,
3/24/14,M14,16.95,0,11165,85,,
3/21/14,M14,16.95,0.01497006,17244,88,,
3/20/14,M14,16.7,-0.014749263,10927,89,,
3/19/14,M14,16.95,0.008928571,17554,90,,
3/18/14,M14,16.8,-0.011764706,18623,91,,
3/17/14,K14,16.6,-0.037681159,32853,64,,
3/14/14,K14,17.25,0.011730205,52422,67,,
3/13/14,K14,17.05,0.027108434,38040,68,,
3/12/14,K14,16.6,-0.005988024,22138,69,,
3/11/14,K14,16.7,0.015197568,16493,70,,
3/10/14,K14,16.45,0,20035,71,,
3/7/14,K14,16.45,0.012307692,24395,74,,
3/6/14,K14,16.25,-0.006116208,14457,75,,
3/5/14,K14,16.35,0,17074,76,,
3/4/14,K14,16.35,-0.038235294,24539,77,,
3/3/14,K14,17,0.036585366,29724,78,,
2/28/14,K14,16.4,0.009230769,21303,81,,
2/27/14,K14,16.25,-0.003067485,17001,82,,
2/26/14,K14,16.3,0.021943574,20975,83,,
2/25/14,K14,15.95,-0.00623053,12730,84,,
2/24/14,K14,16.05,-0.00310559,13777,85,,
2/21/14,K14,16.1,0.003115265,20814,88,,
2/20/14,K14,16.05,-0.024316109,14173,89,,
2/19/14,K14,16.45,0.034591195,24398,90,,
2/18/14,J14,15.1,-0.022653722,29862,56,,
2/14/14,J14,15.45,-0.012779553,32269,60,,
2/13/14,J14,15.65,-0.006349206,27831,61,,
2/12/14,J14,15.75,-0.012539185,24104,62,,
2/11/14,J14,15.95,-0.030395137,31503,63,,
2/10/14,J14,16.45,-0.003030303,29794,64,,
2/7/14,J14,16.5,-0.048991354,38198,67,,
2/6/14,J14,17.35,-0.079575597,41028,68,,
2/5/14,J14,18.85,0.021680217,34845,69,,
2/4/14,J14,18.45,0,33610,70,,
2/3/14,J14,18.45,0.060344828,39895,71,,
1/31/14,J14,17.4,0.029585799,33708,74,,
1/30/14,J14,16.9,0.005952381,30349,75,,
1/29/14,J14,16.8,0.043478261,32030,76,,
1/28/14,J14,16.1,-0.033033033,28746,77,,
1/27/14,J14,16.65,-0.005970149,39381,78,,
1/24/14,J14,16.75,0.07028754,40321,81,,
1/23/14,J14,15.65,0.006430868,25566,82,,
1/22/14,J14,15.55,-0.02507837,22724,83,,
1/21/14,H14,15.1,-0.013071895,27427,55,,
1/17/14,H14,15.3,0.006578947,22583,59,,
1/16/14,H14,15.2,0.00330033,26017,60,,
1/15/14,H14,15.15,0,26148,61,,
1/14/14,H14,15.15,-0.016233766,22379,62,,
1/13/14,H14,15.4,0.013157895,36431,63,,
1/10/14,H14,15.2,-0.009771987,20314,66,,
1/9/14,H14,15.35,0.006557377,22583,67,,
1/8/14,H14,15.25,-0.003267974,15320,68,,
1/7/14,H14,15.3,-0.01607717,20269,69,,
1/6/14,H14,15.55,-0.015822785,21744,70,,
1/3/14,H14,15.8,-0.006289308,15141,73,,
1/2/14,H14,15.9,0.019230769,16756,74,,
12/31/13,H14,15.6,-0.012658228,18372,76,,
12/30/13,H14,15.8,0.009584665,11773,77,,
12/27/13,H14,15.65,0.006430868,12692,80,,
12/26/13,H14,15.55,-0.006389776,12179,81,,
12/24/13,H14,15.65,-0.018808777,9623,83,,
12/23/13,H14,15.95,-0.024464832,9791,84,,
12/20/13,H14,16.35,-0.009090909,15999,87,,
12/19/13,H14,16.5,0.009174312,17426,88,,
12/18/13,H14,16.35,-0.041055718,26708,89,,
12/17/13,G14,16.4,-0.012048193,21337,63,,
12/16/13,G14,16.6,0.006060606,26021,64,,
12/13/13,G14,16.5,0.003039514,20493,67,,
12/12/13,G14,16.45,0.00304878,34288,68,,
12/11/13,G14,16.4,0.031446541,21590,69,,
12/10/13,G14,15.9,0.006329114,14525,70,,
12/9/13,G14,15.8,-0.015576324,14131,71,,
12/6/13,G14,16.05,-0.024316109,18664,74,,
12/5/13,G14,16.45,0,16950,75,,
12/4/13,G14,16.45,-0.003030303,18588,76,,
12/3/13,G14,16.5,0.012269939,22031,77,,
12/2/13,G14,16.3,-0.003058104,17361,78,,
11/29/13,G14,16.35,0.003067485,5152,81,,
11/27/13,G14,16.3,0,9395,83,,
11/26/13,G14,16.3,0,14856,84,,
11/25/13,G14,16.3,-0.009118541,14109,85,,
11/22/13,G14,16.45,-0.01497006,12662,88,,
11/21/13,G14,16.7,-0.026239067,11021,89,,
11/20/13,G14,17.15,-0.022792023,23011,90,,
11/19/13,F14,16.4,0.015479876,25604,63,,
11/18/13,F14,16.15,-0.009202454,25274,64,,
11/15/13,F14,16.3,-0.006097561,26789,67,,
11/14/13,F14,16.4,-0.003039514,13772,68,,
11/13/13,F14,16.45,0,19026,69,,
11/12/13,F14,16.45,0,14066,70,,
11/11/13,F14,16.45,0.006116208,15093,71,,
11/8/13,F14,16.35,-0.023880597,17279,74,,
11/7/13,F14,16.75,0.021341463,19280,75,,
11/6/13,F14,16.4,-0.012048193,11069,76,,
11/5/13,F14,16.6,0.006060606,10145,77,,
11/4/13,F14,16.5,-0.023668639,13110,78,,
11/1/13,F14,16.9,0.002967359,11791,81,,
10/31/13,F14,16.85,-0.00295858,11546,82,,
10/30/13,F14,16.9,0.002967359,17156,83,,
10/29/13,F14,16.85,0,10279,84,,
10/28/13,F14,16.85,0.00297619,12654,85,,
10/25/13,F14,16.8,0.005988024,8269,88,,
10/24/13,F14,16.7,-0.008902077,11612,89,,
