Date,ES1 Index (1.) 6M 90% Imp Vol,ES1 Index (2.) 6M 110% Imp Vol,ES1 Spread(Abs)
07/02/08,22.4364,22.1949,0.241
07/01/08,23.4788,21.0174,2.462
06/30/08,22.8529,21.0253,1.828
06/27/08,22.71,22.1922,0.518
06/26/08,22.5336,21.6243,0.91
06/25/08,21.9221,20.0443,1.878
06/24/08,21.7866,20.8593,0.928
06/23/08,23.063,20.1426,2.92
06/20/08,21.9723,20.3305,1.641
06/19/08,21.4223,19.9064,1.516
06/18/08,21.7179,20.4171,1.301
06/17/08,20.0098,19.8888,0.121
06/16/08,21.1707,20.2322,0.939
06/13/08,21.2369,19.1625,2.074
06/12/08,22.2652,21.5107,0.754
06/11/08,22.4998,21.1696,1.33
06/10/08,22.7361,21.1878,1.548
06/09/08,22.6805,20.2005,2.48
06/06/08,24.2336,20.9515,3.282
06/05/08,20.0709,19.7056,0.365
06/04/08,21.9447,20.249,1.696
06/03/08,21.0543,19.5425,1.511
06/02/08,20.927,19.3677,1.559
05/30/08,20.2474,17.5418,2.705
05/29/08,19.8766,19.2992,0.578
05/28/08,21.668,18.7848,2.883
05/27/08,20.7323,20.4195,0.312
05/23/08,22.0164,19.7708,2.245
05/22/08,21.7249,18.9982,2.727
05/21/08,20.6245,19.0985,1.526
05/20/08,20.1293,18.6887,1.44
05/19/08,20.5227,17.4294,3.094
05/16/08,18.9783,17.4119,1.566
05/15/08,18.7272,16.8265,1.9
05/14/08,18.986,17.913,1.073
05/13/08,19.4228,17.806,1.617
05/12/08,18.999,17.8971,1.102
05/09/08,21.2031,18.5971,2.606
05/08/08,20.0189,19.0953,0.924
05/07/08,21.3991,18.814,2.585
05/06/08,18.5317,17.7813,0.751
05/05/08,19.6933,18.1332,1.56
05/02/08,18.655,17.5045,1.15
05/01/08,19.0736,18.4763,0.598
04/30/08,19.7942,19.0914,0.703
04/29/08,19.8732,19.8732,0
04/28/08,19.522,18.5171,1.005
04/25/08,20.0257,20.0257,0
04/24/08,21.205,20.5263,0.679
04/23/08,20.1928,18.6823,1.511
04/22/08,21.3001,19.6682,1.632
04/21/08,20.7632,19.3603,1.403
04/18/08,21.1994,19.8392,1.36
04/17/08,21.5018,18.4438,3.058
04/16/08,21.6679,19.3012,2.367
04/15/08,23.0346,21.8843,1.151
04/14/08,21.591,21.591,0
04/11/08,22.4141,22.4141,0
04/10/08,22.3629,19.7832,2.58
04/09/08,21.9764,21.9287,0.047
04/08/08,21.48,21.4573,0.023
04/07/08,22.1073,21.9612,0.146
04/04/08,22.2309,22.2309,0
04/03/08,23.635,21.6331,2.002
04/02/08,22.8234,21.7031,1.12
04/01/08,23.4412,22.1367,1.304
03/31/08,24.9254,24.9254,0
03/28/08,25.4025,25.4025,0
03/27/08,24.7561,23.9454,0.811
03/26/08,25.1994,23.6134,1.586
03/25/08,24.1502,22.8553,1.295
03/24/08,23.774,22.0136,1.76
03/20/08,24.8508,23.731,1.12
03/19/08,25.0366,24.4112,0.626
03/18/08,23.1547,21.8406,1.314
03/17/08,27.5165,24.8205,2.696
03/14/08,27.7994,25.0712,2.728
03/13/08,24.8283,24.5849,0.243
03/12/08,24.5817,23.1747,1.407
03/11/08,23.93,23.4565,0.473
03/10/08,27.8876,25.1395,2.748
03/07/08,24.9675,23.0797,1.888
03/06/08,21.5181,20.2451,1.273
03/05/08,24.8458,21.9004,2.946
03/04/08,26.1453,22.7485,3.396
03/03/08,25.9435,22.8984,3.046
02/29/08,26.0699,22.8637,3.206
02/28/08,23.3567,21.4113,1.946
02/27/08,22.1535,20.3335,1.82
02/26/08,21.6974,20.3157,1.381
02/25/08,22.1485,21.249,0.9
02/22/08,23.5203,21.2763,2.244
02/21/08,22.5344,22.5344,0
02/20/08,23.4314,21.7269,1.704
02/19/08,22.0565,22.0565,0
02/15/08,22.9447,22.132,0.813
02/14/08,24.0593,23.1538,0.905
02/13/08,22.9652,22.0205,0.944
02/12/08,24.6809,22.5217,2.159
02/11/08,25.8175,23.6787,2.139
02/08/08,25.6502,23.923,1.727
02/07/08,25.5993,23.3596,2.239
02/06/08,23.7822,23.7822,0
02/05/08,25.0608,23.8558,1.205
02/04/08,22.7381,22.7381,0
02/01/08,23.6016,20.8259,2.776
01/31/08,23.8927,21.3649,2.528
01/30/08,23.6829,22.9454,0.738
01/29/08,23.6828,22.7431,0.94
01/28/08,22.7884,22.7884,0
01/25/08,26.472,23.8644,2.608
01/24/08,22.5956,22.5956,0
01/23/08,24.8717,23.2431,1.629
01/22/08,26.3732,24.1498,2.223
01/18/08,24.5944,23.7957,0.798
01/17/08,24.8975,23.7884,1.11
01/16/08,23.7326,22.7321,1.001
01/15/08,24.7236,22.7672,1.957
01/14/08,22.3507,22.3507,
01/11/08,23.8075,22.4812,
01/10/08,23.4494,21.9542,
01/09/08,23.5292,22.5487,
01/08/08,25.4813,22.5239,
01/07/08,22.6215,22.4076,
01/04/08,24.1192,21.7135,
01/03/08,21.9891,21.4933,
01/02/08,23.0999,22.1761,
12/31/07,22.6287,20.4787,
