Date,2_Future,2_PX_LAST,2_DAILY_RETURN,2_PX_VOLUME,2_DAYS_UNTIL_EXP,,,
12/29/17,G18,12.475,0.016293279,38726,47,,,
12/28/17,G18,12.275,-0.004056795,22813,48,,,
12/27/17,G18,12.325,0,38230,49,,,
12/26/17,G18,12.325,0,28799,50,,,1/17/18
12/22/17,G18,12.325,0.008179959,34966,54,,,2/14/18
12/21/17,G18,12.225,-0.00811359,35560,55,,,
12/20/17,F18,11.425,0.008830022,109424,28,,,
12/19/17,F18,11.325,0,98164,29,,,
12/18/17,F18,11.325,-0.013071895,109967,30,,,
12/15/17,F18,11.475,-0.033684211,97822,33,,,
12/14/17,F18,11.875,-0.008350731,92307,34,,,
12/13/17,F18,11.975,0,72403,35,,,
12/12/17,F18,11.975,0,76221,36,,,
12/11/17,F18,11.975,-0.028397566,66739,37,,,
12/8/17,F18,12.325,-0.027613412,98706,40,,,
12/7/17,F18,12.675,-0.030592734,74173,41,,,
12/6/17,F18,13.075,-0.007590133,72796,42,,,
12/5/17,F18,13.175,-0.003780718,93494,43,,,
12/4/17,F18,13.225,-0.003766478,127492,44,,,
12/1/17,F18,13.275,0.019193858,213128,47,,,
11/30/17,F18,13.025,0.007736944,88275,48,,,
11/29/17,F18,12.925,0.015717092,71037,49,,,
11/28/17,F18,12.725,-0.011650485,60599,50,,,
11/27/17,F18,12.875,0.003898635,40965,51,,,
11/24/17,F18,12.825,-0.003883495,27157,54,,,
11/22/17,F18,12.875,-0.007707129,42262,56,,,
11/21/17,F18,12.975,-0.033519553,50492,57,,,
11/20/17,F18,13.425,-0.032432432,49588,58,,,
11/17/17,F18,13.875,-0.007155635,54750,61,,,
11/16/17,F18,13.975,-0.02443281,62570,62,,,
11/15/17,Z17,13.175,0.039447732,192946,35,,,
11/14/17,Z17,12.675,-0.007827789,187451,36,,,
11/13/17,Z17,12.775,0.015904573,119742,37,,,
11/10/17,Z17,12.575,0.020283976,152084,40,,,
11/9/17,Z17,12.325,0.00407332,254288,41,,,
11/8/17,Z17,12.275,0,81577,42,,,
11/7/17,Z17,12.275,0.008213552,114465,43,,,
11/6/17,Z17,12.175,-0.012170385,56768,44,,,
11/3/17,Z17,12.325,0.00407332,88554,47,,,
11/2/17,Z17,12.275,0,75291,48,,,
11/1/17,Z17,12.275,0.008213552,84242,49,,,
10/31/17,Z17,12.175,-0.012170385,70312,50,,,
10/30/17,Z17,12.325,0.008179959,81845,51,,,
10/27/17,Z17,12.225,-0.035502959,72799,54,,,
10/26/17,Z17,12.675,0.007952286,80416,55,,,
10/25/17,Z17,12.575,0.003992016,157336,56,,,
10/24/17,Z17,12.525,0,65798,57,,,
10/23/17,Z17,12.525,0.032989691,54787,58,,,
10/20/17,Z17,12.125,-0.008179959,38873,61,,,
10/19/17,Z17,12.225,-0.00811359,59714,62,,,
10/18/17,X17,11.575,-0.012793177,73665,28,,,
10/17/17,X17,11.725,0.004282655,111902,29,,,
10/16/17,X17,11.675,-0.016842105,104501,30,,,
10/13/17,X17,11.875,-0.016563147,85991,33,,,
10/12/17,X17,12.075,-0.008213552,93381,34,,,
10/11/17,X17,12.175,-0.012170385,83977,35,,,
10/10/17,X17,12.325,-0.023762376,92015,36,,,
10/9/17,X17,12.625,0.007984032,55927,37,,,
10/6/17,X17,12.525,0.004008016,87595,40,,,
10/5/17,X17,12.475,-0.023483366,62244,41,,,
10/4/17,X17,12.775,0,47189,42,,,
10/3/17,X17,12.775,0.007889546,56337,43,,,
10/2/17,X17,12.675,-0.026871401,60619,44,,,
9/29/17,X17,13.025,-0.007619048,67449,47,,,
9/28/17,X17,13.125,-0.011299435,36799,48,,,
9/27/17,X17,13.275,0,44848,49,,,
9/26/17,X17,13.275,-0.007476636,45116,50,,,
9/25/17,X17,13.375,-0.003724395,89693,51,,,
9/22/17,X17,13.425,0.011299435,46658,54,,,
9/21/17,X17,13.275,0.007590133,49511,55,,,
9/20/17,V17,12.275,-0.012072435,129376,28,,,
9/19/17,V17,12.425,0,126430,29,,,
9/18/17,V17,12.425,-0.03868472,150444,30,,,
9/15/17,V17,12.925,-0.007677543,92316,33,,,
9/14/17,V17,13.025,0.007736944,104944,34,,,
9/13/17,V17,12.925,-0.03364486,105189,35,,,
9/12/17,V17,13.375,-0.021937843,107982,36,,,
9/11/17,V17,13.675,-0.045375218,111610,37,,,
9/8/17,V17,14.325,0.017761989,77344,40,,,
9/7/17,V17,14.075,-0.007054674,105715,41,,,
9/6/17,V17,14.175,0.010695187,97758,42,,,
9/5/17,V17,14.025,0.01814882,187180,43,,,
9/1/17,V17,13.775,0.003642987,72145,47,,,
8/31/17,V17,13.725,-0.024866785,69645,48,,,
8/30/17,V17,14.075,0.003565062,58008,49,,,
8/29/17,V17,14.025,0.007181329,98110,50,,,
8/28/17,V17,13.925,-0.007130125,48147,51,,,
8/25/17,V17,14.025,-0.007079646,64427,54,,,
8/24/17,V17,14.125,-0.007029877,95081,55,,,
8/23/17,V17,14.225,0.040219378,108024,56,,,
8/22/17,V17,13.675,-0.064957265,81104,57,,,
8/21/17,V17,14.625,-0.033057851,75119,58,,,
8/18/17,V17,15.125,0.006655574,142332,61,,,
8/17/17,V17,15.025,0.090744102,152017,62,,,
8/16/17,U17,13.075,-0.007590133,193511,35,,,
8/15/17,U17,13.175,0,174405,36,,,
8/14/17,U17,13.175,-0.137479542,187840,37,,,
8/11/17,U17,15.275,0.006589786,270499,40,,,
8/10/17,U17,15.175,0.160611855,347529,41,,,
8/9/17,U17,13.075,0.011605416,240436,42,,,
8/8/17,U17,12.925,0.027833002,150703,43,,,
8/7/17,U17,12.575,-0.015655577,45186,44,,,
8/4/17,U17,12.775,0.003929273,71258,47,,,
8/3/17,U17,12.725,0.007920792,62468,48,,,
8/2/17,U17,12.625,0.016096579,77637,49,,,
8/1/17,U17,12.425,-0.004008016,72758,50,,,
7/31/17,U17,12.475,-0.011881188,61043,51,,,
7/28/17,U17,12.625,0,73371,54,,,
7/27/17,U17,12.625,0,96006,55,,,
7/26/17,U17,12.625,0.003976143,47399,56,,,
7/25/17,U17,12.575,0.003992016,42709,57,,,
7/24/17,U17,12.525,-0.01183432,36781,58,,,
7/21/17,U17,12.675,-0.003929273,54346,61,,,
7/20/17,U17,12.725,0,58562,62,,,
7/19/17,Q17,11.525,-0.021231423,145188,28,,,
7/18/17,Q17,11.775,-0.012578616,177541,29,,,
7/17/17,Q17,11.925,-0.008316008,116452,30,,,
7/14/17,Q17,12.025,-0.028282828,106720,33,,,
7/13/17,Q17,12.375,-0.004024145,113451,34,,,
7/12/17,Q17,12.425,-0.019723866,89443,35,,,
7/11/17,Q17,12.675,-0.011695906,123703,36,,,
7/10/17,Q17,12.825,-0.019120459,73024,37,,,
7/7/17,Q17,13.075,-0.026070764,78333,40,,,
7/6/17,Q17,13.425,0.03868472,122638,41,,,
7/5/17,Q17,12.925,-0.003853565,89204,42,,,
7/3/17,Q17,12.975,0.023668639,51555,44,,,
6/30/17,Q17,12.675,0.003960396,110504,47,,,
6/29/17,Q17,12.625,0.012024048,189568,48,,,
6/28/17,Q17,12.475,-0.015779093,67807,49,,,
6/27/17,Q17,12.675,0.024242424,81374,50,,,
6/26/17,Q17,12.375,-0.01980198,54714,51,,,
6/23/17,Q17,12.625,-0.007858546,49448,54,,,
6/22/17,Q17,12.725,-0.007797271,42285,55,,,
6/21/17,N17,12.175,0.008281573,142420,28,,,
6/20/17,N17,12.075,-0.004123711,152335,29,,,
6/19/17,N17,12.125,-0.016227181,122139,30,,,
6/16/17,N17,12.325,-0.00804829,100100,33,,,
6/15/17,N17,12.425,0.012219959,121448,34,,,
6/14/17,N17,12.275,0,115605,35,,,
6/13/17,N17,12.275,-0.031558185,90350,36,,,
6/12/17,N17,12.675,0.007952286,117202,37,,,
6/9/17,N17,12.575,0.003992016,138051,40,,,
6/8/17,N17,12.525,-0.015717092,74722,41,,,
6/7/17,N17,12.725,-0.007797271,58384,42,,,
6/6/17,N17,12.825,0.015841584,59618,43,,,
6/5/17,N17,12.625,0.007984032,51768,44,,,
6/2/17,N17,12.525,0.00804829,48775,47,,,
6/1/17,N17,12.425,-0.019723866,59758,48,,,
5/31/17,N17,12.675,-0.003929273,81776,49,,,
5/30/17,N17,12.725,-0.015473888,52661,50,,,
5/26/17,N17,12.925,-0.007677543,44592,54,,,
5/25/17,N17,13.025,0.003853565,65764,55,,,
5/24/17,N17,12.975,-0.026266417,51667,56,,,
5/23/17,N17,13.325,0.011385199,50836,57,,,
5/22/17,N17,13.175,-0.022263451,62532,58,,,
5/19/17,N17,13.475,-0.075471698,101972,61,,,
5/18/17,N17,14.575,-0.003418803,115293,62,,,
5/17/17,M17,14.225,0.17805383,397627,35,,,
5/16/17,M17,12.075,-0.008213552,142763,36,,,
5/15/17,M17,12.175,-0.020120724,94369,37,,,
5/12/17,M17,12.425,-0.015841584,98513,40,,,
5/11/17,M17,12.625,0.012024048,135451,41,,,
5/10/17,M17,12.475,0,62796,42,,,
5/9/17,M17,12.475,0,102719,43,,,
5/8/17,M17,12.475,-0.015779093,71772,44,,,
5/5/17,M17,12.675,0,62917,47,,,
5/4/17,M17,12.675,-0.023121387,75831,48,,,
5/3/17,M17,12.975,0.011695906,72369,49,,,
5/2/17,M17,12.825,0.015841584,60249,50,,,
5/1/17,M17,12.625,-0.038095238,55241,51,,,
4/28/17,M17,13.125,0,53941,54,,,
4/27/17,M17,13.125,-0.003795066,44970,55,,,
4/26/17,M17,13.175,0.003809524,57630,56,,,
4/25/17,M17,13.125,-0.015009381,61892,57,,,
4/24/17,M17,13.325,-0.063268893,96757,58,,,
4/21/17,M17,14.225,-0.006980803,64660,61,,,
4/20/17,M17,14.325,-0.013769363,65445,62,,,
4/19/17,K17,14.575,0.017452007,130552,28,,,
4/18/17,K17,14.325,0,180889,29,,,
4/17/17,K17,14.325,-0.0591133,97778,30,,,
4/13/17,K17,15.225,0.020100503,141666,34,,,
4/12/17,K17,14.925,0.027538726,135927,35,,,
4/11/17,K17,14.525,0.013961606,184315,36,,,
4/10/17,K17,14.325,0.032432432,103229,37,,,
4/7/17,K17,13.875,0.025878004,101974,40,,,
4/6/17,K17,13.525,-0.025225225,76373,41,,,
4/5/17,K17,13.875,0.037383178,85462,42,,,
4/4/17,K17,13.375,-0.014732965,63600,43,,,
4/3/17,K17,13.575,0,81637,44,,,
3/31/17,K17,13.575,0.014953271,54608,47,,,
3/30/17,K17,13.375,-0.011090573,58162,48,,,
3/29/17,K17,13.525,-0.001845018,49916,49,,,
3/28/17,K17,13.55,-0.037300178,65533,50,,,
3/27/17,K17,14.075,-0.022569444,72050,51,,,
3/24/17,K17,14.4,-0.025380711,86354,54,,,
3/23/17,K17,14.775,0.013722127,75627,55,,,
3/22/17,J17,13.925,0.010889292,163567,28,,,
3/21/17,J17,13.775,0.045540797,241886,29,,,
3/20/17,J17,13.175,-0.007532957,98122,30,,,
3/17/17,J17,13.275,0,96964,33,,,
3/16/17,J17,13.275,-0.032786885,90992,34,,,
3/15/17,J17,13.725,-0.024866785,89327,35,,,
3/14/17,J17,14.075,0.014414414,106799,36,,,
3/13/17,J17,13.875,-0.022887324,57993,37,,,
3/10/17,J17,14.2,-0.01559792,59298,40,,,
3/9/17,J17,14.425,0,62041,41,,,
3/8/17,J17,14.425,-0.003454231,57450,42,,,
3/7/17,J17,14.475,0.003466205,64257,43,,,
3/6/17,J17,14.425,-0.010291595,48620,44,,,
3/3/17,J17,14.575,-0.029950083,59850,47,,,
3/2/17,J17,15.025,-0.00331675,60602,48,,,
3/1/17,J17,15.075,-0.016313214,65867,49,,,
2/28/17,J17,15.325,0.01322314,61341,50,,,
2/27/17,J17,15.125,-0.008196721,48798,51,,,
2/24/17,J17,15.25,0.001642036,82364,54,,,
2/23/17,J17,15.225,0.041025641,80438,55,,,
2/22/17,J17,14.625,0.006884682,64506,56,,,
2/21/17,J17,14.525,0.012195122,62706,57,,,
2/17/17,J17,14.35,0.012345679,57602,61,,,
2/16/17,J17,14.175,0.010695187,83481,62,,,
2/15/17,H17,12.875,0.046747967,158820,35,,,
2/14/17,H17,12.3,-0.059273423,129996,36,,,
2/13/17,H17,13.075,-0.022429907,80667,37,,,
2/10/17,H17,13.375,-0.021937843,77387,40,,,
2/9/17,H17,13.675,-0.021466905,80409,41,,,
2/8/17,H17,13.975,0,84638,42,,,
2/7/17,H17,13.975,0,71158,43,,,
2/6/17,H17,13.975,0.003590664,55351,44,,,
2/3/17,H17,13.925,-0.017636684,61156,47,,,
2/2/17,H17,14.175,0.01431127,69259,48,,,
2/1/17,H17,13.975,-0.02443281,70365,49,,,
1/31/17,H17,14.325,0,66979,50,,,
1/30/17,H17,14.325,0.014159292,72933,51,,,
1/27/17,H17,14.125,0,49856,54,,,
1/26/17,H17,14.125,-0.003527337,41011,55,,,
1/25/17,H17,14.175,-0.013913043,41430,56,,,
1/24/17,H17,14.375,-0.040066778,63996,57,,,
1/23/17,H17,14.975,-0.016420361,49227,58,,,
1/20/17,H17,15.225,-0.02247191,53449,61,,,
1/19/17,H17,15.575,-0.0032,46705,62,,,
1/18/17,G17,14.175,0,101040,28,,,
1/17/17,G17,14.175,-0.003514938,135509,29,,,
1/13/17,G17,14.225,-0.006980803,94345,33,,,
1/12/17,G17,14.325,0.007029877,113264,34,,,
1/11/17,G17,14.225,-0.017271157,93696,35,,,
1/10/17,G17,14.475,-0.003442341,73701,36,,,
1/9/17,G17,14.525,-0.010221465,71932,37,,,
1/6/17,G17,14.675,-0.010118044,71339,40,,,
1/5/17,G17,14.825,-0.010016694,48477,41,,,
1/4/17,G17,14.975,-0.038523274,65445,42,,,
1/3/17,G17,15.575,-0.060331825,63360,43,,,
12/30/16,G17,16.575,0.01221374,39962,47,,,
12/29/16,G17,16.375,0.009244992,33767,48,,,
12/28/16,G17,16.225,0.026898734,42463,49,,,
12/27/16,G17,15.8,-0.014040562,25047,50,,,
12/23/16,G17,16.025,0.00312989,27352,54,,,
12/22/16,G17,15.975,0.019138756,33364,55,,,
12/21/16,F17,14.025,-0.014059754,57280,28,,,
12/20/16,F17,14.225,-0.017271157,88420,29,,,
12/19/16,F17,14.475,-0.033388982,81909,30,,,
12/16/16,F17,14.975,-0.006633499,77725,33,,,
12/15/16,F17,15.075,-0.016313214,75938,34,,,
12/14/16,F17,15.325,-0.009693053,102845,35,,,
12/13/16,F17,15.475,-0.006420546,75486,36,,,
12/12/16,F17,15.575,0.022988506,55216,37,,,
12/9/16,F17,15.225,-0.019323671,53316,40,,,
12/8/16,F17,15.525,0.003231018,79415,41,,,
12/7/16,F17,15.475,0.006504065,65559,42,,,
12/6/16,F17,15.375,-0.019138756,54640,43,,,
12/5/16,F17,15.675,-0.06557377,64390,44,,,
12/2/16,F17,16.775,0.005997001,47843,47,,,
12/1/16,F17,16.675,0.024577573,61890,48,,,
11/30/16,F17,16.275,0.003081664,45401,49,,,
11/29/16,F17,16.225,-0.003072197,33779,50,,,
11/28/16,F17,16.275,0.00618238,38898,51,,,
11/25/16,F17,16.175,-0.01221374,19793,54,,,
11/23/16,F17,16.375,0.006144393,35989,56,,,
11/22/16,F17,16.275,0,44936,57,,,
11/21/16,F17,16.275,-0.023988006,33278,58,,,
11/18/16,F17,16.675,0,42510,61,,,
11/17/16,F17,16.675,-0.023426061,44477,62,,,
11/16/16,Z16,15.575,0.019639935,96976,35,,,
11/15/16,Z16,15.275,-0.043818466,134595,36,,,
11/14/16,Z16,15.975,-0.009302326,106305,37,,,
11/11/16,Z16,16.125,-0.00921659,110716,40,,,
11/10/16,Z16,16.275,0.034976153,185570,41,,,
11/9/16,Z16,15.725,-0.051282051,222166,42,,,
11/8/16,Z16,16.575,0,108919,43,,,
11/7/16,Z16,16.575,-0.126482213,103567,44,,,
11/4/16,Z16,18.975,-0.002628121,115417,47,,,
11/3/16,Z16,19.025,0.043895748,93793,48,,,
11/2/16,Z16,18.225,0.01958042,79508,49,,,
11/1/16,Z16,17.875,0.025824964,89709,50,,,
10/31/16,Z16,17.425,0.019005848,52892,51,,,
10/28/16,Z16,17.1,0.013333333,88220,54,,,
10/27/16,Z16,16.875,0.024279211,55633,55,,,
10/26/16,Z16,16.475,0.01540832,51128,56,,,
10/25/16,Z16,16.225,0.00933126,44810,57,,,
10/24/16,Z16,16.075,-0.027231467,34176,58,,,
10/21/16,Z16,16.525,-0.008995502,43225,61,,,
10/20/16,Z16,16.675,-0.008915305,40138,62,,,
10/19/16,X16,16.075,-0.033082707,85050,28,,,
10/18/16,X16,16.625,-0.02919708,86416,29,,,
10/17/16,X16,17.125,-0.011544012,81677,30,,,
10/14/16,X16,17.325,-0.011412268,100902,33,,,
10/13/16,X16,17.525,0.017416546,147734,34,,,
10/12/16,X16,17.225,0.014727541,90715,35,,,
10/11/16,X16,16.975,0.039816233,137090,36,,,
10/10/16,X16,16.325,-0.023916293,46298,37,,,
10/7/16,X16,16.725,0.012102874,73140,40,,,
10/6/16,X16,16.525,-0.008995502,45039,41,,,
10/5/16,X16,16.675,0.003007519,56200,42,,,
10/4/16,X16,16.625,-0.008941878,77949,43,,,
10/3/16,X16,16.775,-0.010324484,53590,44,,,
9/30/16,X16,16.95,-0.004405286,65136,47,,,
9/29/16,X16,17.025,0.01793722,98094,48,,,
9/28/16,X16,16.725,-0.008888889,53078,49,,,
9/27/16,X16,16.875,-0.028776978,63627,50,,,
9/26/16,X16,17.375,0.017569546,59341,51,,,
9/23/16,X16,17.075,0.011851852,53165,54,,,
9/22/16,X16,16.875,-0.034334764,57866,55,,,
9/21/16,V16,16.075,-0.077474892,156040,28,,,
9/20/16,V16,17.425,0.017518248,126577,29,,,
9/19/16,V16,17.125,-0.022824536,129496,30,,,
9/16/16,V16,17.525,-0.038408779,115665,33,,,
9/15/16,V16,18.225,-0.034437086,120568,34,,,
9/14/16,V16,18.875,0.030013643,134605,35,,,
9/13/16,V16,18.325,0.082717873,236372,36,,,
9/12/16,V16,16.925,-0.053146853,160675,37,,,
9/9/16,V16,17.875,0.12244898,186785,40,,,
9/8/16,V16,15.925,0.009508716,52704,41,,,
9/7/16,V16,15.775,-0.006299213,48687,42,,,
9/6/16,V16,15.875,-0.030534351,47974,43,,,
9/2/16,V16,16.375,-0.017991004,55295,47,,,
9/1/16,V16,16.675,-0.002989537,60053,48,,,
8/31/16,V16,16.725,-0.002980626,48405,49,,,
8/30/16,V16,16.775,-0.002971768,40493,50,,,
8/29/16,V16,16.825,-0.01174743,39931,51,,,
8/26/16,V16,17.025,0.005908419,71127,54,,,
8/25/16,V16,16.925,-0.011678832,50807,55,,,
8/24/16,V16,17.125,0.014814815,48814,56,,,
8/23/16,V16,16.875,0.005961252,39022,57,,,
8/22/16,V16,16.775,0.005997001,47906,58,,,
8/19/16,V16,16.675,0.006033183,32305,61,,,
8/18/16,V16,16.575,-0.005997001,35371,62,,,
8/17/16,U16,14.825,-0.032626427,101092,35,,,
8/16/16,U16,15.325,0.033726813,112140,36,,,
8/15/16,U16,14.825,-0.010016694,74053,37,,,
8/12/16,U16,14.975,-0.006633499,84215,40,,,
8/11/16,U16,15.075,-0.006589786,89862,41,,,
8/10/16,U16,15.175,0.020168067,89524,42,,,
8/9/16,U16,14.875,-0.016528926,106321,43,,,
8/8/16,U16,15.125,-0.013050571,47330,44,,,
8/5/16,U16,15.325,-0.034645669,64373,47,,,
8/4/16,U16,15.875,-0.024577573,67122,48,,,
8/3/16,U16,16.275,-0.021052632,57996,49,,,
8/2/16,U16,16.625,0.024653313,82424,50,,,
8/1/16,U16,16.225,-0.01217656,72087,51,,,
7/29/16,U16,16.425,-0.029542097,62332,54,,,
7/28/16,U16,16.925,-0.020260492,52142,55,,,
7/27/16,U16,17.275,-0.011444921,57146,56,,,
7/26/16,U16,17.475,-0.0056899,51275,57,,,
7/25/16,U16,17.575,0.002853067,52105,58,,,
7/22/16,U16,17.525,-0.014064698,42367,61,,,
7/21/16,U16,17.775,0.031930334,50602,62,,,
7/20/16,Q16,15.475,-0.012759171,70136,28,,,
7/19/16,Q16,15.675,-0.00317965,107225,29,,,
7/18/16,Q16,15.725,-0.036753446,86693,30,,,
7/15/16,Q16,16.325,0.012403101,82099,33,,,
7/14/16,Q16,16.125,-0.006163328,84285,34,,,
7/13/16,Q16,16.225,0,81340,35,,,
7/12/16,Q16,16.225,-0.029895366,93976,36,,,
7/11/16,Q16,16.725,-0.002980626,68598,37,,,
7/8/16,Q16,16.775,-0.050919378,86208,40,,,
7/7/16,Q16,17.675,-0.008415147,68420,41,,,
7/6/16,Q16,17.825,-0.02728513,89765,42,,,
7/5/16,Q16,18.325,0.004109589,67851,43,,,
7/1/16,Q16,18.25,-0.004092769,71283,47,,,
6/30/16,Q16,18.325,-0.01212938,75333,48,,,
6/29/16,Q16,18.55,-0.042580645,75012,49,,,
6/28/16,Q16,19.375,-0.158523344,93451,50,,,
6/27/16,Q16,23.025,0.040677966,110972,51,,,
6/24/16,Q16,22.125,0.255319149,179859,54,,,
6/23/16,Q16,17.625,-0.104193139,71545,55,,,
6/22/16,Q16,19.675,0.018111255,58470,56,,,
6/21/16,Q16,19.325,0.002594034,52768,57,,,
6/20/16,Q16,19.275,-0.058608059,55472,58,,,
6/17/16,Q16,20.475,0.00244798,54608,61,,,
6/16/16,Q16,20.425,-0.014475271,87860,62,,,
6/15/16,N16,20.575,-0.014371257,146766,35,,,
6/14/16,N16,20.875,-0.016489988,217898,36,,,
6/13/16,N16,21.225,0.151967436,207041,37,,,
6/10/16,N16,18.425,0.072780204,116452,40,,,
6/9/16,N16,17.175,0.017777778,70425,41,,,
6/8/16,N16,16.875,0,72153,42,,,
6/7/16,N16,16.875,0,76923,43,,,
6/6/16,N16,16.875,-0.01459854,69495,44,,,
6/3/16,N16,17.125,-0.002911208,63247,47,,,
6/2/16,N16,17.175,-0.019971469,55134,48,,,
6/1/16,N16,17.525,0.00286123,52213,49,,,
5/31/16,N16,17.475,-0.008510638,64951,50,,,
5/27/16,N16,17.625,-0.011220196,43671,54,,,
5/26/16,N16,17.825,-0.0110957,39774,55,,,
5/25/16,N16,18.025,-0.010973937,56934,56,,,
5/24/16,N16,18.225,-0.044560944,55998,57,,,
5/23/16,N16,19.075,0.006596306,45150,58,,,
5/20/16,N16,18.95,-0.019404916,41218,61,,,
5/19/16,N16,19.325,-0.005148005,56000,62,,,
5/18/16,M16,18.075,0.004166667,129271,28,,,
5/17/16,M16,18,0.032998565,118572,29,,,
5/16/16,M16,17.425,-0.035961272,87791,30,,,
5/13/16,M16,18.075,0.034334764,89736,33,,,
5/12/16,M16,17.475,-0.027816412,84639,34,,,
5/11/16,M16,17.975,0.049635036,86079,35,,,
5/10/16,M16,17.125,-0.049930652,91122,36,,,
5/9/16,M16,18.025,-0.016371078,68565,37,,,
5/6/16,M16,18.325,-0.03931848,60714,40,,,
5/5/16,M16,19.075,0,46294,41,,,
5/4/16,M16,19.075,0.007926024,54867,42,,,
5/3/16,M16,18.925,0.041265475,61691,43,,,
5/2/16,M16,18.175,-0.042160738,59078,44,,,
4/29/16,M16,18.975,0.027063599,83749,47,,,
4/28/16,M16,18.475,0.04822695,58117,48,,,
4/27/16,M16,17.625,-0.022191401,43909,49,,,
4/26/16,M16,18.025,-0.008253095,39484,50,,,
4/25/16,M16,18.175,0.008321775,38060,51,,,
4/22/16,M16,18.025,-0.02435724,40005,54,,,
4/21/16,M16,18.475,0.030683403,44679,55,,,
4/20/16,K16,16.425,0.012326656,83051,28,,,
4/19/16,K16,16.225,0,130697,29,,,
4/18/16,K16,16.225,-0.049780381,113671,30,,,
4/15/16,K16,17.075,-0.011577424,86637,33,,,
4/14/16,K16,17.275,-0.011444921,72804,34,,,
4/13/16,K16,17.475,-0.04377565,73181,35,,,
4/12/16,K16,18.275,-0.039421813,76815,36,,,
4/11/16,K16,19.025,0.026990553,60505,37,,,
4/8/16,K16,18.525,-0.018543046,64046,40,,,
4/7/16,K16,18.875,0.083213773,78747,41,,,
4/6/16,K16,17.425,-0.054274084,63055,42,,,
4/5/16,K16,18.425,0.045390071,71407,43,,,
4/4/16,K16,17.625,0.026200873,47025,44,,,
4/1/16,K16,17.175,-0.025531915,67293,47,,,
3/31/16,K16,17.625,0.008583691,53219,48,,,
3/30/16,K16,17.475,-0.019635344,75748,49,,,
3/29/16,K16,17.825,-0.050599201,57925,50,,,
3/28/16,K16,18.775,-0.015727392,37154,51,,,
3/24/16,K16,19.075,-0.007802341,39847,55,,,
3/23/16,K16,19.225,0.046258503,38878,56,,,
3/22/16,K16,18.375,0,39578,57,,,
3/21/16,K16,18.375,-0.026490066,29458,58,,,
3/18/16,K16,18.875,0.002656042,30116,61,,,
3/17/16,K16,18.825,-0.018252934,40665,62,,,
3/16/16,J16,18.275,-0.041939712,113444,35,,,
3/15/16,J16,19.075,0.013280212,78935,36,,,
3/14/16,J16,18.825,-0.014397906,61414,37,,,
3/11/16,J16,19.1,-0.04140527,74946,40,,,
3/10/16,J16,19.925,-0.009937888,81000,41,,,
3/9/16,J16,20.125,-0.026602177,41674,42,,,
3/8/16,J16,20.675,0.042875158,59447,43,,,
3/7/16,J16,19.825,-0.009987516,37822,44,,,
3/4/16,J16,20.025,0.025608195,56863,47,,,
3/3/16,J16,19.525,-0.036991369,53879,48,,,
3/2/16,J16,20.275,-0.002460025,43647,49,,,
3/1/16,J16,20.325,-0.083427283,49002,50,,,
2/29/16,J16,22.175,0.016036655,31422,51,,,
2/26/16,J16,21.825,0.018669778,36365,54,,,
2/25/16,J16,21.425,-0.031638418,30937,55,,,
2/24/16,J16,22.125,-0.017758047,44440,56,,,
2/23/16,J16,22.525,0.041618497,43873,57,,,
2/22/16,J16,21.625,-0.049450549,38092,58,,,
2/19/16,J16,22.75,-0.018338727,38167,61,,,
2/18/16,J16,23.175,0.004333694,43561,62,,,
2/17/16,H16,22.925,-0.037775446,76708,28,,,
2/16/16,H16,23.825,-0.051741294,93511,29,,,
2/12/16,H16,25.125,-0.025218235,90563,33,,,
2/11/16,H16,25.775,0.046700508,154495,34,,,
2/10/16,H16,24.625,0.006128703,96431,35,,,
2/9/16,H16,24.475,0.020855057,92626,36,,,
2/8/16,H16,23.975,0.040130152,89342,37,,,
2/5/16,H16,23.05,0.025583982,87729,40,,,
2/4/16,H16,22.475,0.013528749,59106,41,,,
2/3/16,H16,22.175,-0.011148272,78689,42,,,
2/2/16,H16,22.425,0.056537102,50958,43,,,
2/1/16,H16,21.225,-0.004689332,42508,44,,,
1/29/16,H16,21.325,-0.051167964,42706,47,,,
1/28/16,H16,22.475,-0.019629226,42291,48,,,
1/27/16,H16,22.925,0.031496063,44745,49,,,
1/26/16,H16,22.225,-0.040992449,39438,50,,,
1/25/16,H16,23.175,0.045095829,32151,51,,,
1/22/16,H16,22.175,-0.078920042,42560,54,,,
1/21/16,H16,24.075,0.006269592,42231,55,,,
1/20/16,G16,24.725,0.029136316,204000,28,,,
1/19/16,G16,24.025,-0.013347023,151152,29,,,
1/15/16,G16,24.35,0.09315376,154545,33,,,
1/14/16,G16,22.275,-0.036756757,111586,34,,,
1/13/16,G16,23.125,0.097271649,109045,35,,,
1/12/16,G16,21.075,-0.040955631,88196,36,,,
1/11/16,G16,21.975,-0.047670639,135690,37,,,
1/8/16,G16,23.075,0.059701493,100326,40,,,
1/7/16,G16,21.775,0.098360656,118449,41,,,
1/6/16,G16,19.825,0.028534371,55794,42,,,
1/5/16,G16,19.275,-0.012804097,51872,43,,,
1/4/16,G16,19.525,0.034437086,76045,44,,,
12/31/15,G16,18.875,0.005326232,26917,48,,,
12/30/15,G16,18.775,0.038727524,24568,49,,,
12/29/15,G16,18.075,-0.013642565,26387,50,,,
12/28/15,G16,18.325,-0.026560425,24778,51,,,
12/24/15,G16,18.825,0.01345895,9790,55,,,
