Date,Future,PX_LAST,DAILY_RETURN,PX_VOLUME,DAYS_UNTIL_EXP,,,
12/29/17,M18,14.825,0.003384095,2265,165,,,
12/28/17,M18,14.775,0,1655,165,,,
12/27/17,M18,14.775,-0.006722689,2480,165,,,
12/26/17,M18,14.875,-0.008333333,1083,165,,,
12/22/17,M18,15,-0.001663894,2390,165,,,
12/21/17,M18,15.025,0.027350427,1560,165,,,
12/20/17,K18,14.625,0,3749,165,,,
12/19/17,K18,14.625,0,4345,165,,,
12/18/17,K18,14.625,-0.020100503,5878,165,,,
12/15/17,K18,14.925,-0.016474465,3311,165,,,
12/14/17,K18,15.175,0,4012,165,,,
12/13/17,K18,15.175,-0.006546645,3749,165,,,
12/12/17,K18,15.275,0.003284072,2910,165,,,
12/11/17,K18,15.225,-0.008143322,2528,165,,,
12/8/17,K18,15.35,-0.004862237,2979,165,,,
12/7/17,K18,15.425,-0.019077901,1819,165,,,
12/6/17,K18,15.725,-0.003169572,1768,165,,,
12/5/17,K18,15.775,-0.006299213,5256,165,,,
12/4/17,K18,15.875,-0.003139717,4556,165,,,
12/1/17,K18,15.925,0.006319115,9359,165,,,
11/30/17,K18,15.825,0,3445,165,,,
11/29/17,K18,15.825,0.0128,2113,165,,,
11/28/17,K18,15.625,-0.0063593,2709,165,,,
11/27/17,K18,15.725,0.0064,1727,165,,,
11/24/17,K18,15.625,-0.003189793,2071,165,,,
11/22/17,K18,15.675,-0.009478673,2258,165,,,
11/21/17,K18,15.825,-0.0155521,2785,165,,,
11/20/17,K18,16.075,-0.018320611,2106,165,,,
11/17/17,K18,16.375,-0.006069803,4069,165,,,
11/16/17,K18,16.475,0.012288786,3274,165,,,
11/15/17,J18,16.275,0.01244168,6064,165,,,
11/14/17,J18,16.075,0.009419152,7559,165,,,
11/13/17,J18,15.925,0.012718601,4594,165,,,
11/10/17,J18,15.725,0.012882448,6090,165,,,
11/9/17,J18,15.525,0.003231018,6126,165,,,
11/8/17,J18,15.475,0.006504065,3669,165,,,
11/7/17,J18,15.375,0.006546645,6301,165,,,
11/6/17,J18,15.275,0,1650,165,,,
11/3/17,J18,15.275,0.003284072,1390,165,,,
11/2/17,J18,15.225,0.00661157,1886,165,,,
11/1/17,J18,15.125,0.00331675,2639,165,,,
10/31/17,J18,15.075,-0.006589786,1857,165,,,
10/30/17,J18,15.175,0,2796,165,,,
10/27/17,J18,15.175,-0.022544283,1829,165,,,
10/26/17,J18,15.525,0.003231018,1384,165,,,
10/25/17,J18,15.475,0,3611,165,,,
10/24/17,J18,15.475,0.003241491,3259,165,,,
10/23/17,J18,15.425,0.013136289,2820,165,,,
10/20/17,J18,15.225,-0.006525285,2343,165,,,
10/19/17,J18,15.325,0.030252101,3837,165,,,
10/18/17,H18,14.875,0.003372681,9477,165,,,
10/17/17,H18,14.825,-0.003361345,7512,165,,,
10/16/17,H18,14.875,-0.009983361,3057,165,,,
10/13/17,H18,15.025,-0.016366612,3905,165,,,
10/12/17,H18,15.275,0,3624,165,,,
10/11/17,H18,15.275,-0.003262643,2134,165,,,
10/10/17,H18,15.325,-0.009693053,3931,165,,,
10/9/17,H18,15.475,0.009787928,5151,165,,,
10/6/17,H18,15.325,0.003273322,2465,165,,,
10/5/17,H18,15.275,-0.012924071,1885,165,,,
10/4/17,H18,15.475,0,1504,165,,,
10/3/17,H18,15.475,-0.003220612,3721,165,,,
10/2/17,H18,15.525,-0.017405063,3736,165,,,
9/29/17,H18,15.8,-0.004724409,2737,165,,,
9/28/17,H18,15.875,-0.003139717,1689,165,,,
9/27/17,H18,15.925,0,1711,165,,,
9/26/17,H18,15.925,-0.00624025,1405,165,,,
9/25/17,H18,16.025,-0.00311042,2634,165,,,
9/22/17,H18,16.075,0.009419152,2809,165,,,
9/21/17,H18,15.925,0.039151713,3578,165,,,
9/20/17,G18,15.325,-0.009693053,9425,165,,,
9/19/17,G18,15.475,0.009787928,9424,165,,,
9/18/17,G18,15.325,-0.020766773,8560,165,,,
9/15/17,G18,15.65,-0.004769475,2449,165,,,
9/14/17,G18,15.725,0.0064,3256,165,,,
9/13/17,G18,15.625,-0.012638231,4967,165,,,
9/12/17,G18,15.825,-0.012480499,5867,165,,,
9/11/17,G18,16.025,-0.018376723,5385,165,,,
9/8/17,G18,16.325,0.00927357,2796,165,,,
9/7/17,G18,16.175,-0.003081664,5648,165,,,
9/6/17,G18,16.225,0.018838305,3758,165,,,
9/5/17,G18,15.925,0.006319115,4363,165,,,
9/1/17,G18,15.825,0,2526,165,,,
8/31/17,G18,15.825,-0.012480499,2471,165,,,
8/30/17,G18,16.025,0.00312989,1163,165,,,
8/29/17,G18,15.975,0.006299213,2931,165,,,
8/28/17,G18,15.875,-0.004702194,2574,165,,,
8/25/17,G18,15.95,-0.001564945,1792,165,,,
8/24/17,G18,15.975,-0.003120125,3048,165,,,
8/23/17,G18,16.025,0.022328549,3461,165,,,
8/22/17,G18,15.675,-0.033898305,2821,165,,,
8/21/17,G18,16.225,-0.018154312,2889,165,,,
8/18/17,G18,16.525,0.009160305,5577,165,,,
8/17/17,G18,16.375,0.054750403,9215,165,,,
8/16/17,F18,15.525,-0.009569378,6658,165,,,
8/15/17,F18,15.675,0.006420546,6091,165,,,
8/14/17,F18,15.575,-0.068759342,6663,165,,,
8/11/17,F18,16.725,0.013636364,11527,165,,,
8/10/17,F18,16.5,0.059390048,10311,165,,,
8/9/17,F18,15.575,0.006462036,8328,165,,,
8/8/17,F18,15.475,0.019769357,8079,165,,,
8/7/17,F18,15.175,-0.004918033,2731,165,,,
8/4/17,F18,15.25,0.008264463,4152,165,,,
8/3/17,F18,15.125,0.010016694,2572,165,,,
8/2/17,F18,14.975,0.010118044,4930,165,,,
8/1/17,F18,14.825,-0.013311148,5002,165,,,
7/31/17,F18,15.025,-0.00661157,2306,165,,,
7/28/17,F18,15.125,0.001655629,4058,165,,,
7/27/17,F18,15.1,-0.008210181,5651,165,,,
7/26/17,F18,15.225,-0.006525285,2792,165,,,
7/25/17,F18,15.325,0,2742,165,,,
7/24/17,F18,15.325,-0.011290323,2422,165,,,
7/21/17,F18,15.5,-0.004815409,6241,165,,,
7/20/17,F18,15.575,0.075993092,2792,165,,,
7/19/17,Z17,14.475,0,15719,165,,,
7/18/17,Z17,14.475,0.003466205,5361,165,,,
7/17/17,Z17,14.425,0,3461,165,,,
7/14/17,Z17,14.425,-0.023688663,3990,165,,,
7/13/17,Z17,14.775,-0.003372681,6101,165,,,
7/12/17,Z17,14.825,-0.013311148,3713,165,,,
7/11/17,Z17,15.025,-0.009884679,4079,165,,,
7/10/17,Z17,15.175,-0.019386107,2523,165,,,
7/7/17,Z17,15.475,0,4616,165,,,
7/6/17,Z17,15.475,0.01309329,7037,165,,,
7/5/17,Z17,15.275,-0.003262643,4773,165,,,
7/3/17,Z17,15.325,0.009884679,3840,165,,,
6/30/17,Z17,15.175,0.003305785,3083,165,,,
6/29/17,Z17,15.125,0,6658,165,,,
6/28/17,Z17,15.125,-0.003294893,2539,165,,,
6/27/17,Z17,15.175,0,5846,165,,,
6/26/17,Z17,15.175,-0.016207455,3029,165,,,
6/23/17,Z17,15.425,-0.003231018,1740,165,,,
6/22/17,Z17,15.475,0.019769357,5219,165,,,
6/21/17,X17,15.175,-0.003284072,9516,165,,,
6/20/17,X17,15.225,-0.006525285,7158,165,,154,147
6/19/17,X17,15.325,-0.006482982,6701,165,,155,148
6/16/17,X17,15.425,-0.009630819,3097,165,,156,149
6/15/17,X17,15.575,0.003220612,3218,165,,159,152
6/14/17,X17,15.525,-0.003210273,2688,165,,160,153
6/13/17,X17,15.575,-0.012678288,2768,165,,161,154
6/12/17,X17,15.775,0.001587302,2739,165,,162,155
6/9/17,X17,15.75,-0.001584786,3783,165,,163,156
6/8/17,X17,15.775,-0.009419152,1731,165,,166,159
6/7/17,X17,15.925,0,2679,165,,167,160
6/6/17,X17,15.925,0.006319115,3119,165,,168,161
6/5/17,X17,15.825,0,1642,165,,170,162
6/2/17,X17,15.825,0.003169572,3528,165,,173,163
6/1/17,X17,15.775,-0.009419152,3528,165,,174,166
5/31/17,X17,15.925,0.003149606,2970,165,,175,167
5/30/17,X17,15.875,-0.015503876,5418,165,,176,168
5/26/17,X17,16.125,-0.00309119,2000,165,,177,169
5/25/17,X17,16.175,0,4212,165,,180,170
5/24/17,X17,16.175,0,4119,165,,181,173
5/23/17,X17,16.175,0.009360374,2059,165,,,174
5/22/17,X17,16.025,-0.012326656,2298,165,,,175
5/19/17,X17,16.225,-0.029895366,5128,165,,,176
5/18/17,X17,16.725,0.02607362,4288,165,,,180
5/17/17,V17,16.3,0.036565978,16377,165,,,181
5/16/17,V17,15.725,0,5047,165,,,
5/15/17,V17,15.725,-0.006319115,3154,165,,,
5/12/17,V17,15.825,0.0063593,2505,165,,,
5/11/17,V17,15.725,0,4623,165,,,
5/10/17,V17,15.725,0.0064,4240,165,,,
5/9/17,V17,15.625,0,3861,165,,,
5/8/17,V17,15.625,0.006441224,3352,165,,,
5/5/17,V17,15.525,0.009756098,3047,165,,,
5/4/17,V17,15.375,-0.009661836,2652,165,,,
5/3/17,V17,15.525,0.006482982,1633,165,,,
5/2/17,V17,15.425,0.006525285,3127,165,,,
5/1/17,V17,15.325,-0.02388535,3202,165,,,
4/28/17,V17,15.7,-0.006329114,2948,165,,,
4/27/17,V17,15.8,0.004769475,2612,165,,,
4/26/17,V17,15.725,0.003189793,1311,165,,,
4/25/17,V17,15.675,-0.021840874,2986,165,,,
4/24/17,V17,16.025,-0.019877676,3702,165,,,
4/21/17,V17,16.35,-0.013574661,4125,165,,,
4/20/17,V17,16.575,0.024729521,3320,165,,,
4/19/17,U17,16.175,-0.003081664,14823,165,,,
4/18/17,U17,16.225,-0.003072197,5840,165,,,
4/17/17,U17,16.275,-0.028358209,5605,165,,,
4/13/17,U17,16.75,0.010558069,4645,165,,,
4/12/17,U17,16.575,0.003025719,4288,165,,,
4/11/17,U17,16.525,0.003034901,8137,165,,,
4/10/17,U17,16.475,0.010736196,3467,165,,,
4/7/17,U17,16.3,0.01399689,3188,165,,,
4/6/17,U17,16.075,-0.02130898,2035,165,,,
4/5/17,U17,16.425,0.018604651,2762,165,,,
4/4/17,U17,16.125,-0.012251149,3170,165,,,
4/3/17,U17,16.325,0.003072197,3913,165,,,
3/31/17,U17,16.275,0,1938,165,,,
3/30/17,U17,16.275,-0.00610687,1566,165,,,
3/29/17,U17,16.375,-0.009077156,1720,165,,,
3/28/17,U17,16.525,-0.017830609,3797,165,,,
3/27/17,U17,16.825,-0.014641288,3616,165,,,
3/24/17,U17,17.075,-0.017266187,2975,165,,,
3/23/17,U17,17.375,0.054628225,2499,165,,,
3/22/17,Q17,16.475,-0.003025719,13625,165,,,
3/21/17,Q17,16.525,0.018489985,6121,165,,,
3/20/17,Q17,16.225,-0.003072197,4153,165,,,
3/17/17,Q17,16.275,-0.00610687,3010,165,,,
3/16/17,Q17,16.375,-0.015037594,2197,165,,,
3/15/17,Q17,16.625,-0.011887073,2772,165,,,
3/14/17,Q17,16.825,0.008995502,3885,165,,,
3/13/17,Q17,16.675,-0.002989537,2105,165,,,
3/10/17,Q17,16.725,-0.008888889,1820,165,,,
3/9/17,Q17,16.875,0,2198,165,,,
3/8/17,Q17,16.875,-0.00295421,2449,165,,,
3/7/17,Q17,16.925,0.002962963,1679,165,,,
3/6/17,Q17,16.875,-0.005891016,1980,165,,,
3/3/17,Q17,16.975,-0.017366136,2496,165,,,
3/2/17,Q17,17.275,0.005822416,3244,165,,,
3/1/17,Q17,17.175,-0.002902758,3288,165,,,
2/28/17,Q17,17.225,0,5561,165,,,
2/27/17,Q17,17.225,-0.017118402,3024,165,,,
2/24/17,Q17,17.525,0.005738881,7528,165,,,
2/23/17,Q17,17.425,0.020497804,5525,165,,,
2/22/17,Q17,17.075,0.002936858,2230,165,,,
2/21/17,Q17,17.025,0.008888889,3082,165,,,
2/17/17,Q17,16.875,0.005961252,1585,165,,,
2/16/17,Q17,16.775,0.032307692,4080,165,,,
2/15/17,N17,16.25,-0.016641452,13954,165,,,
2/14/17,N17,16.525,-0.035036496,5436,165,,,
2/13/17,N17,17.125,-0.014388489,3315,165,,,
2/10/17,N17,17.375,0,4010,165,,,
2/9/17,N17,17.375,-0.011379801,4212,165,,,
2/8/17,N17,17.575,0.005722461,5211,165,,,
2/7/17,N17,17.475,0.00286944,4531,165,,,
2/6/17,N17,17.425,0.002877698,2263,165,,,
2/3/17,N17,17.375,-0.011379801,2636,165,,,
2/2/17,N17,17.575,0.008608321,2070,165,,,
2/1/17,N17,17.425,-0.011347518,2929,165,,,
1/31/17,N17,17.625,-0.005641749,1896,165,,,
1/30/17,N17,17.725,0.002828854,3759,165,,,
1/27/17,N17,17.675,0.002836879,2442,165,,,
1/26/17,N17,17.625,0.00284495,2172,165,,,
1/25/17,N17,17.575,-0.014025245,4437,165,,,
1/24/17,N17,17.825,-0.02728513,4432,165,,,
1/23/17,N17,18.325,-0.010796221,2091,165,,,
1/20/17,N17,18.525,-0.008032129,4658,165,,,
1/19/17,N17,18.675,0.030344828,3459,165,,,
1/18/17,M17,18.125,-0.005486968,9736,165,,,
1/17/17,M17,18.225,0.005517241,4973,165,,,
1/13/17,M17,18.125,0.008344924,4828,165,,,
1/12/17,M17,17.975,0.008415147,1984,165,,,
1/11/17,M17,17.825,-0.005578801,2987,165,,,
1/10/17,M17,17.925,0,2327,165,,,
1/9/17,M17,17.925,-0.00554785,2846,165,,,
1/6/17,M17,18.025,-0.008253095,2156,165,,,
1/5/17,M17,18.175,-0.002743484,1889,165,,,
1/4/17,M17,18.225,-0.02147651,3264,165,,,
1/3/17,M17,18.625,-0.023591088,3331,165,,,
12/30/16,M17,19.075,0.002628121,2632,165,,,
12/29/16,M17,19.025,0.005284016,2546,165,,,
12/28/16,M17,18.925,0.007989348,3012,165,,,
12/27/16,M17,18.775,-0.007926024,1479,165,,,
12/23/16,M17,18.925,0,1310,165,,,
12/22/16,M17,18.925,0.032742156,2827,165,,,
12/21/16,K17,18.325,-0.002721088,4818,165,,,
12/20/16,K17,18.375,-0.002713704,3595,165,,,
12/19/16,K17,18.425,-0.013386881,2499,165,,,
12/16/16,K17,18.675,0,3452,165,,,
12/15/16,K17,18.675,0,2171,165,,,
12/14/16,K17,18.675,-0.007968127,3887,165,,,
12/13/16,K17,18.825,0,3196,165,,,
12/12/16,K17,18.825,0.010738255,1962,165,,,
12/9/16,K17,18.625,-0.007989348,2116,165,,,
12/8/16,K17,18.775,0.002670227,1949,165,,,
12/7/16,K17,18.725,0.002677376,2506,165,,,
12/6/16,K17,18.675,-0.007968127,2015,165,,,
12/5/16,K17,18.825,-0.023346304,3193,165,,,
12/2/16,K17,19.275,0.005215124,2615,165,,,
12/1/16,K17,19.175,0.007884363,4120,165,,,
11/30/16,K17,19.025,0,2141,165,,,
11/29/16,K17,19.025,0,836,165,,,
11/28/16,K17,19.025,0.005284016,1546,165,,,
11/25/16,K17,18.925,-0.002635046,1208,165,,,
11/23/16,K17,18.975,0.002642008,1048,165,,,
11/22/16,K17,18.925,0.002649007,1236,165,,,
11/21/16,K17,18.875,-0.010484928,2715,165,,,
11/18/16,K17,19.075,0.002628121,2762,165,,,
11/17/16,K17,19.025,0.005284016,2969,165,,,
11/16/16,J17,18.925,0,6318,165,,,
11/15/16,J17,18.925,0,6327,165,,,
11/14/16,J17,18.925,0.005312085,4008,165,,,
11/11/16,J17,18.825,-0.002649007,5216,165,,,
11/10/16,J17,18.875,0.02027027,6714,165,,,
11/9/16,J17,18.5,-0.025032938,9673,165,,,
11/8/16,J17,18.975,0.0066313,3787,165,,,
11/7/16,J17,18.85,-0.067985167,4252,165,,,
11/4/16,J17,20.225,-0.004920049,3003,165,,,
11/3/16,J17,20.325,0.025220681,3339,165,,,
11/2/16,J17,19.825,0.005069708,2107,165,,,
11/1/16,J17,19.725,0.01283697,3614,165,,,
10/31/16,J17,19.475,0,1999,165,,,
10/28/16,J17,19.475,0,3511,165,,,
10/27/16,J17,19.475,0.013003901,2260,165,,,
10/26/16,J17,19.225,0.009186352,3131,165,,,
10/25/16,J17,19.05,-0.001310616,2314,165,,,
10/24/16,J17,19.075,-0.018018018,1720,165,,,
10/21/16,J17,19.425,-0.005121639,1614,165,,,
10/20/16,J17,19.525,0.027631579,1745,165,,,
10/19/16,H17,19,-0.011703511,4057,165,,,
10/18/16,H17,19.225,-0.005174644,2659,165,,,
10/17/16,H17,19.325,-0.007702182,1774,165,,,
10/14/16,H17,19.475,-0.005108557,2466,165,,,
10/13/16,H17,19.575,0.007722008,3693,165,,,
10/12/16,H17,19.425,0.010403121,2324,165,,,
10/11/16,H17,19.225,0.015852048,3452,165,,,
10/10/16,H17,18.925,-0.01303781,1859,165,,,
10/7/16,H17,19.175,0.002614379,3427,165,,,
10/6/16,H17,19.125,-0.002607562,1478,165,,,
10/5/16,H17,19.175,0.007884363,4051,165,,,
10/4/16,H17,19.025,-0.012970169,3654,165,,,
10/3/16,H17,19.275,-0.006443299,1900,165,,,
9/30/16,H17,19.4,-0.003851091,2626,165,,,
9/29/16,H17,19.475,0.006459948,3446,165,,,
9/28/16,H17,19.35,-0.006418485,1809,165,,,
9/27/16,H17,19.475,-0.01517067,2936,165,,,
9/26/16,H17,19.775,0.005082592,2815,165,,,
9/23/16,H17,19.675,0.005108557,1895,165,,,
9/22/16,H17,19.575,-0.002547771,2821,165,,,
9/21/16,G17,19.625,-0.02241594,6603,165,,,
9/20/16,G17,20.075,0.007528231,2288,165,,,
9/19/16,G17,19.925,-0.009937888,3941,165,,,
9/16/16,G17,20.125,-0.013480392,3235,165,,,
9/15/16,G17,20.4,-0.015681544,3744,165,,,
9/14/16,G17,20.725,0.017177914,4321,165,,,
9/13/16,G17,20.375,0.020025031,5306,165,,,
9/12/16,G17,19.975,-0.022031824,6679,165,,,
9/9/16,G17,20.425,0.051480051,6387,165,,,
9/8/16,G17,19.425,0.007782101,1742,165,,,
9/7/16,G17,19.275,0,2077,165,,,
9/6/16,G17,19.275,-0.01532567,1765,165,,,
9/2/16,G17,19.575,-0.005082592,3671,165,,,
9/1/16,G17,19.675,0.002547771,3423,165,,,
8/31/16,G17,19.625,-0.002541296,2044,165,,,
8/30/16,G17,19.675,0,2034,165,,,
8/29/16,G17,19.675,-0.00505689,2060,165,,,
8/26/16,G17,19.775,0.005082592,2596,165,,,
8/25/16,G17,19.675,-0.007566204,1477,165,,,
8/24/16,G17,19.825,0.005069708,2881,165,,,
8/23/16,G17,19.725,0.002541296,1189,165,,,
8/22/16,G17,19.675,0.002547771,2313,165,,,
8/19/16,G17,19.625,0.005121639,1207,165,,,
8/18/16,G17,19.525,0.018252934,1304,165,,,
8/17/16,F17,19.175,-0.006476684,5934,165,,,
8/16/16,F17,19.3,0.014454665,3103,165,,,
8/15/16,F17,19.025,0,2034,165,,,
8/12/16,F17,19.025,0.002635046,2686,165,,,
8/11/16,F17,18.975,0.002642008,2921,165,,,
8/10/16,F17,18.925,0.010680908,5349,165,,,
8/9/16,F17,18.725,-0.014473684,3352,165,,,
8/8/16,F17,19,-0.009126467,2152,165,,,
8/5/16,F17,19.175,-0.012870013,1667,165,,,
8/4/16,F17,19.425,-0.005121639,2808,165,,,
8/3/16,F17,19.525,-0.005095541,2437,165,,,
8/2/16,F17,19.625,0.018158236,3333,165,,,
8/1/16,F17,19.275,-0.003875969,3174,165,,,
7/29/16,F17,19.35,-0.017766497,3399,165,,,
7/28/16,F17,19.7,-0.012531328,2733,165,,,
7/27/16,F17,19.95,-0.00622665,2393,165,,,
7/26/16,F17,20.075,-0.002484472,1394,165,,,
7/25/16,F17,20.125,0.004993758,1904,165,,,
7/22/16,F17,20.025,-0.011111111,1931,165,,,
7/21/16,F17,20.25,0.07001321,2733,165,,,
7/20/16,Z16,18.925,-0.005256242,6183,165,,,
7/19/16,Z16,19.025,0.002635046,5265,165,,,
7/18/16,Z16,18.975,-0.015564202,4357,165,,,
7/15/16,Z16,19.275,0.010484928,4105,165,,,
7/14/16,Z16,19.075,-0.005215124,4175,165,,,
7/13/16,Z16,19.175,-0.00260078,3640,165,,,
7/12/16,Z16,19.225,-0.015364917,5543,165,,,
7/11/16,Z16,19.525,-0.002554278,3571,165,,,
7/8/16,Z16,19.575,-0.02247191,4470,165,,,
7/7/16,Z16,20.025,-0.00249066,4492,165,,,
7/6/16,Z16,20.075,-0.002484472,6338,165,,,
7/5/16,Z16,20.125,-0.002478315,5207,165,,,
7/1/16,Z16,20.175,0.007490637,4152,165,,,
6/30/16,Z16,20.025,-0.00249066,4482,165,,,
6/29/16,Z16,20.075,-0.026666667,4533,165,,,
6/28/16,Z16,20.625,-0.080267559,6193,165,,,
6/27/16,Z16,22.425,0.038194444,7028,165,,,
6/24/16,Z16,21.6,0.120622568,12916,165,,,
6/23/16,Z16,19.275,-0.03985056,6142,165,,,
6/22/16,Z16,20.075,-0.009864365,7800,165,,,
6/21/16,Z16,20.275,-0.001231527,4417,165,,,
6/20/16,Z16,20.3,-0.034482759,3248,165,,,
6/17/16,Z16,21.025,0.00238379,4064,165,,,
6/16/16,Z16,20.975,-0.023282887,5345,165,,,
6/15/16,X16,21.475,-0.01150748,9425,165,,,
6/14/16,X16,21.725,-0.013620885,11353,165,,,
6/13/16,X16,22.025,0.058894231,8411,165,,,
6/10/16,X16,20.8,0.028430161,5021,165,,,
6/9/16,X16,20.225,0.017610063,5633,165,,,
6/8/16,X16,19.875,0.007604563,3836,165,,,
6/7/16,X16,19.725,0.002541296,4343,165,,,
6/6/16,X16,19.675,0.002547771,5439,165,,,
6/3/16,X16,19.625,-0.002541296,3900,165,,,
6/2/16,X16,19.675,-0.00505689,3095,165,,,
6/1/16,X16,19.775,0.002534854,2723,165,,,
5/31/16,X16,19.725,-0.005044136,3016,165,,,
5/27/16,X16,19.825,-0.007509387,1686,165,,,
5/26/16,X16,19.975,-0.007453416,1797,165,,,
5/25/16,X16,20.125,-0.00617284,2363,165,,,
5/24/16,X16,20.25,-0.025270758,2718,165,,,
5/23/16,X16,20.775,-0.009535161,5350,165,,,
5/20/16,X16,20.975,-0.007100592,3511,165,,,
5/19/16,X16,21.125,0.004756243,5259,165,,,
5/18/16,V16,21.025,0.007185629,10548,165,,,
5/17/16,V16,20.875,0.027060271,4894,165,,,
5/16/16,V16,20.325,-0.02166065,4382,165,,,
5/13/16,V16,20.775,0.015892421,4463,165,,,
5/12/16,V16,20.45,-0.010882709,4986,165,,,
5/11/16,V16,20.675,0.024783147,2521,165,,,
5/10/16,V16,20.175,-0.026537998,3567,165,,,
5/9/16,V16,20.725,-0.003605769,3077,165,,,
5/6/16,V16,20.8,-0.015384615,3197,165,,,
5/5/16,V16,21.125,0.002372479,2269,165,,,
5/4/16,V16,21.075,0.009580838,3033,165,,,
5/3/16,V16,20.875,0.024539877,3726,165,,,
5/2/16,V16,20.375,-0.019253911,2918,165,,,
4/29/16,V16,20.775,0.015892421,5358,165,,,
4/28/16,V16,20.45,0.026348808,3437,165,,,
4/27/16,V16,19.925,-0.014833127,2636,165,,,
4/26/16,V16,20.225,-0.004920049,1661,165,,,
4/25/16,V16,20.325,0.004944376,2303,165,,,
4/22/16,V16,20.225,-0.012210012,2411,165,,,
4/21/16,V16,20.475,0.038022814,3528,165,,,
4/20/16,U16,19.725,0.010243278,4795,165,,,
4/19/16,U16,19.525,0.009043928,5478,165,,,
4/18/16,U16,19.35,-0.03611457,5809,165,,,
4/15/16,U16,20.075,-0.002484472,3649,165,,,
4/14/16,U16,20.125,-0.002478315,3735,165,,,
4/13/16,U16,20.175,-0.019441069,4202,165,,,
4/12/16,U16,20.575,-0.012004802,3697,165,,,
4/11/16,U16,20.825,0.015853659,3215,165,,,
4/8/16,U16,20.5,-0.008464329,4063,165,,,
4/7/16,U16,20.675,0.048162231,3987,165,,,
4/6/16,U16,19.725,-0.024721879,2274,165,,,
4/5/16,U16,20.225,0.022756005,2830,165,,,
4/4/16,U16,19.775,0.015404365,1627,165,,,
4/1/16,U16,19.475,-0.017654477,2499,165,,,
3/31/16,U16,19.825,0.002528445,1976,165,,,
3/30/16,U16,19.775,-0.01494396,3966,165,,,
3/29/16,U16,20.075,-0.029020556,2745,165,,,
3/28/16,U16,20.675,-0.004813478,1811,165,,,
3/24/16,U16,20.775,-0.007168459,3122,165,,,
3/23/16,U16,20.925,0.026993865,3120,165,,,
3/22/16,U16,20.375,-0.00122549,1443,165,,,
3/21/16,U16,20.4,-0.014492754,2217,165,,,
3/18/16,U16,20.7,0.002421308,2674,165,,,
3/17/16,U16,20.65,0.007317073,4303,165,,,
3/16/16,Q16,20.5,-0.017964072,4548,165,,,
3/15/16,Q16,20.875,0.015815085,3743,165,,,
3/14/16,Q16,20.55,-0.010830325,2050,165,,,
3/11/16,Q16,20.775,-0.021201413,2549,165,,,
3/10/16,Q16,21.225,-0.004689332,2413,165,,,
3/9/16,Q16,21.325,-0.010440835,1987,165,,,
3/8/16,Q16,21.55,0.024970273,2654,165,,,
3/7/16,Q16,21.025,-0.007083825,2666,165,,,
3/4/16,Q16,21.175,0.014371257,3157,165,,,
3/3/16,Q16,20.875,-0.023391813,2919,165,,,
3/2/16,Q16,21.375,-0.004656577,2585,165,,,
3/1/16,Q16,21.475,-0.050828729,2797,165,,,
2/29/16,Q16,22.625,0.011173184,2827,165,,,
2/26/16,Q16,22.375,0.009019166,3042,165,,,
2/25/16,Q16,22.175,-0.015538291,2319,165,,,
2/24/16,Q16,22.525,-0.00880088,3327,165,,,
2/23/16,Q16,22.725,0.021348315,2713,165,,,
2/22/16,Q16,22.25,-0.030501089,3116,165,,,
2/19/16,Q16,22.95,-0.009708738,3177,165,,,
2/18/16,Q16,23.175,0,2779,165,,,
2/17/16,N16,23.175,-0.023182297,3705,165,,,
2/16/16,N16,23.725,-0.024665982,6161,165,,,
2/12/16,N16,24.325,-0.005112474,3530,165,,,
2/11/16,N16,24.45,0.039319872,6844,165,,,
2/10/16,N16,23.525,0.002129925,3480,165,,,
2/9/16,N16,23.475,0.015135135,4225,165,,,
2/8/16,N16,23.125,0.018722467,3136,165,,,
2/5/16,N16,22.7,0.019079686,3774,165,,,
2/4/16,N16,22.275,0.013651877,3113,165,,,
2/3/16,N16,21.975,-0.004530011,2764,165,,,
2/2/16,N16,22.075,0.035169988,3150,165,,,
2/1/16,N16,21.325,-0.009291521,3221,165,,,
1/29/16,N16,21.525,-0.033670034,3174,165,,,
1/28/16,N16,22.275,-0.011098779,2025,165,,,
1/27/16,N16,22.525,0.019230769,3144,165,,,
1/26/16,N16,22.1,-0.025358324,1997,165,,,
1/25/16,N16,22.675,0.027180068,3032,165,,,
1/22/16,N16,22.075,-0.052575107,3418,165,,,
1/21/16,N16,23.3,0.005393743,3152,165,,,
1/20/16,M16,23.175,0.015334064,9409,165,,,
1/19/16,M16,22.825,-0.008686211,7694,165,,,
1/15/16,M16,23.025,0.054982818,7246,165,,,
1/14/16,M16,21.825,-0.02020202,5321,165,,,
1/13/16,M16,22.275,0.061978546,6004,165,,,
1/12/16,M16,20.975,-0.03673938,4295,165,,,
1/11/16,M16,21.775,-0.009101251,7416,165,,,
1/8/16,M16,21.975,0.040236686,3860,165,,,
1/7/16,M16,21.125,0.049689441,4919,165,,,
1/6/16,M16,20.125,0.013853904,2481,165,,,
1/5/16,M16,19.85,-0.012437811,2328,165,,,
1/4/16,M16,20.1,0.017721519,3941,165,,,
12/31/15,M16,19.75,0.001267427,1814,165,,,
12/30/15,M16,19.725,0.026007802,1170,165,,,
12/29/15,M16,19.225,-0.01029601,1679,165,,,
12/28/15,M16,19.425,-0.025094103,1904,165,,,
12/24/15,M16,19.925,0.006313131,808,165,,,
12/23/15,M16,19.8,0.001264223,1860,165,,,
