Date,ES1 Index (1.) 6M 100% Imp Vol,ES1 Index (2.) Hist Vol (180)
07/06/11,17.3102,13.1013573
07/05/11,21.3988,13.19574855
07/01/11,17.1432,13.19773728
06/30/11,18.0399,13.09132679
06/29/11,18.5925,13.05666182
06/28/11,19.2736,13.06350123
06/27/11,19.8872,12.96011517
06/24/11,20.3778,12.91347631
06/23/11,19.4345,12.85288372
06/22/11,19.689,12.84870644
06/21/11,19.2586,12.82074221
06/20/11,19.817,12.91920643
06/17/11,20.3476,12.93422017
06/16/11,20.4386,12.91209009
06/15/11,19.8525,12.92003326
06/14/11,18.4665,12.69732386
06/13/11,20.1631,12.59215183
06/10/11,19.0374,12.60841856
06/09/11,18.4147,12.69698866
06/08/11,16.3198,12.71107502
06/07/11,18.8403,12.69994578
06/06/11,26.6594,12.7023582
06/03/11,18.5098,12.65429326
06/02/11,21.2997,12.56103293
06/01/11,18.3622,12.56139994
05/31/11,16.9865,12.19902997
05/27/11,17.5004,12.14625756
05/26/11,17.6083,12.19688299
05/25/11,16.3329,12.1895222
05/24/11,18.5493,12.19082749
05/23/11,18.7791,12.21116835
05/20/11,18.1647,12.2342824
05/19/11,15.142,12.23542345
05/18/11,17.6227,12.25569372
05/17/11,18.3999,12.74648988
05/16/11,18.4461,12.74731841
05/13/11,18.2268,12.92084345
05/12/11,17.7457,13.00421147
05/11/11,18.3239,13.0531969
05/10/11,20.6489,12.97075121
05/09/11,18.118,13.09278153
05/06/11,18.5277,13.09757427
05/05/11,18.7045,13.09875103
05/04/11,18.2959,13.20476668
05/03/11,18.1292,13.1763297
05/02/11,16.9138,13.21309075
04/29/11,16.9198,13.20891739
04/28/11,15.6474,13.21646231
04/27/11,17.346,13.23862388
04/26/11,17.0074,13.79282584
04/25/11,17.746,13.78870772
04/21/11,17.6353,13.79824344
04/20/11,17.1004,13.80838095
04/19/11,18.1108,13.70466795
04/18/11,19.0537,13.7037709
04/15/11,18.1579,13.60100292
04/14/11,18.7459,13.80282833
04/13/11,17.9316,13.80282631
04/12/11,18.9805,13.81875432
04/11/11,18.8764,13.81453539
04/08/11,18.7891,13.80532934
04/07/11,18.4251,13.82098358
04/06/11,17.9699,13.87874766
04/05/11,18.0024,14.10659592
04/04/11,18.0898,14.23566679
04/01/11,18.3513,14.33531586
03/31/11,18.5618,14.3278193
03/30/11,18.7326,14.68063757
03/29/11,18.9601,14.67120118
03/28/11,19.3209,14.62272549
03/25/11,18.8613,14.6608548
03/24/11,18.4479,14.66108603
03/23/11,19.8112,14.62781854
03/22/11,19.8272,14.64539051
03/21/11,20.0126,15.1484733
03/18/11,21.3734,15.18313091
03/17/11,21.9761,15.14799068
03/16/11,23.0921,15.10949794
03/15/11,21.6464,14.99917761
03/14/11,20.5506,15.50530543
03/11/11,20.0857,15.47570068
03/10/11,20.6224,15.44968902
03/09/11,19.722,15.44112976
03/08/11,14.9345,15.43853784
03/07/11,13.8319,15.58589094
03/04/11,19.1226,15.57680565
03/03/11,20.6748,15.54671644
03/02/11,19.4798,15.4063507
03/01/11,19.9376,15.40280971
02/28/11,19.4724,15.40047197
02/25/11,18.6771,15.39128087
02/24/11,20.4033,15.33975407
02/23/11,20.2867,15.63681871
02/22/11,18.9091,15.6169179
02/18/11,17.0912,15.4228177
02/17/11,17.6371,15.57924605
02/16/11,16.372,16.16423671
02/15/11,16.5614,16.16858788
02/14/11,16.3256,16.42496143
02/11/11,16.1882,16.58056727
02/10/11,16.927,16.63634863
02/09/11,16.5012,17.18457045
02/08/11,16.1983,17.24369713
02/07/11,16.7277,17.23903602
02/04/11,16.8317,17.3052504
02/03/11,17.1806,17.36822534
02/02/11,17.0346,17.95481888
02/01/11,17.334,17.98210477
01/31/11,18.3012,17.98029508
01/28/11,18.5012,17.95528156
01/27/11,17.2635,17.95320772
01/26/11,17.4915,18.00898112
01/25/11,17.985,18.08719264
01/24/11,18.3247,18.0938574
01/21/11,18.6691,18.81217681
01/20/11,18.5203,18.89401501
01/19/11,18.5513,19.41175336
01/18/11,15.5936,19.3694364
01/14/11,17.8425,19.55315792
01/13/11,18.0369,19.59500873
01/12/11,18.4185,19.72192955
01/11/11,19.183,19.74290794
01/10/11,19.4662,19.75745718
01/07/11,19.3683,19.95304885
01/06/11,19.4397,19.95554864
01/05/11,19.1566,19.98063193
01/04/11,21.2313,19.97233713
01/03/11,21.2793,19.9795095
12/31/10,20.2106,19.97054457
12/30/10,20.0772,19.97596466
12/29/10,19.9331,20.06270986
12/28/10,21.0271,20.06295867
12/27/10,21.0003,20.10696763
12/23/10,19.5145,20.10697226
12/22/10,19.2556,20.10620984
12/21/10,18.9375,20.12171093
12/20/10,18.9137,20.10725202
12/17/10,19.3718,20.11976133
12/16/10,19.5493,20.12077226
12/15/10,,20.13262369
12/14/10,19.3032,20.14384309
12/13/10,18.7508,20.14959743
12/10/10,19.1724,20.14962609
12/09/10,19.3359,20.14228034
12/08/10,19.6805,20.13875213
12/07/10,20.0344,20.13354053
12/06/10,20.2538,20.14081919
12/03/10,20.4063,20.1537975
12/02/10,21.0259,20.18739708
12/01/10,22.3545,20.11961043
11/30/10,23.4038,19.96117997
11/29/10,22.1533,19.95814145
11/26/10,22.2092,19.9783003
11/24/10,21.1381,19.93178981
11/23/10,21.751,19.84707966
11/22/10,20.7314,19.74852821
11/19/10,20.8067,19.75537924
11/18/10,21.1244,19.75825003
11/17/10,16.9739,19.6535762
11/16/10,22.518,19.70889745
11/15/10,21.533,19.59145898
11/12/10,21.5102,19.5915493
11/11/10,20.3996,19.52739868
11/10/10,19.8942,19.55726131
11/09/10,20.2531,19.55598409
11/08/10,20.0715,19.53343284
11/05/10,19.78,19.54130963
11/04/10,19.749,19.57567884
11/03/10,20.78,19.46636102
11/02/10,22.6329,19.46221645
11/01/10,21.9399,19.44890976
10/29/10,21.933,19.45734442
10/28/10,21.9274,19.51740537
10/27/10,21.7414,19.51863931
10/26/10,21.6055,19.56517896
10/25/10,21.4438,19.56937693
10/22/10,21.3753,19.59953008
10/21/10,21.7253,19.60099737
10/20/10,22.2529,19.603219
10/19/10,22.811,19.96718191
10/18/10,22.3022,19.90805595
10/15/10,22.4367,19.94022852
10/14/10,22.4104,20.01298379
10/13/10,22.2379,20.03969526
10/12/10,22.8671,20.09270391
10/11/10,23.0831,20.10616352
10/08/10,23.2033,20.11539673
10/07/10,23.6501,20.11225464
10/06/10,23.9132,20.23528995
10/05/10,23.6113,20.38846026
10/04/10,24.6769,20.31752726
10/01/10,23.9952,20.35242705
09/30/10,24.3988,20.39084365
09/29/10,24.2041,20.38981962
09/28/10,23.7276,20.40513173
09/27/10,23.3972,20.42073336
09/24/10,23.1693,20.41272051
09/23/10,24.3335,20.27164165
09/22/10,23.5258,20.25338245
09/21/10,23.3446,20.24651318
09/20/10,22.7495,20.24903102
09/17/10,23.4516,20.33791145
09/16/10,23.3528,20.36734933
09/15/10,23.3071,20.36626376
09/14/10,23.7237,20.35961922
09/13/10,23.2749,20.35983878
09/10/10,23.9982,20.33375398
09/09/10,24.3357,20.31933046
09/08/10,24.756,20.32428913
09/07/10,24.9274,20.31517745
09/03/10,23.9803,20.27389912
09/02/10,26.2018,20.25349741
09/01/10,25.4491,20.23551916
08/31/10,27.422,19.87562046
08/30/10,27.4186,19.88153768
08/27/10,26.0632,19.78040938
08/26/10,24.405,19.67103054
08/25/10,27.1447,19.65078302
08/24/10,27.6905,19.69860475
08/23/10,27.2938,19.62375763
08/20/10,26.778,19.64878859
08/19/10,26.6846,19.67799279
08/18/10,25.5321,19.60287883
08/17/10,25.7562,19.66000366
08/16/10,26.6252,19.62272585
08/13/10,26.8124,19.73757578
08/12/10,26.194,19.74600599
08/11/10,25.6969,19.7361026
08/10/10,23.5924,19.42310434
08/09/10,23.3592,19.41878939
08/06/10,23.5519,19.47239305
08/05/10,,19.46769961
08/04/10,23.154,19.46775224
08/03/10,,19.5229465
08/02/10,,19.52417055
07/30/10,24.1658,19.38344149
07/29/10,,19.38860012
07/28/10,27.2251,19.38068818
07/27/10,27.4335,19.56202467
07/26/10,27.4358,19.56405079
07/23/10,24.547,19.62633638
07/22/10,,19.58644792
07/21/10,,19.40924207
07/20/10,,19.33492118
07/19/10,,19.53106022
07/16/10,27.3,19.7083786
07/15/10,26.105,19.62883698
07/14/10,25.9207,19.64114268
07/13/10,24.4005,19.67709637
07/12/10,25.2579,19.68121273
07/09/10,25.5177,19.7276219
07/08/10,28.2386,19.75865256
07/07/10,26.3942,19.73879595
07/06/10,33.0733,19.33797093
07/02/10,29.5354,19.31631364
07/01/10,,19.2996735
06/30/10,30.3325,19.41354762
06/29/10,29.602,19.38984418
06/28/10,26.4508,18.95739278
06/25/10,26.263,18.95860127
06/24/10,26.4727,18.9883206
06/23/10,25.1468,18.89902142
06/22/10,24.8479,18.94454856
06/21/10,,18.88693536
06/18/10,23.5701,18.87683784
06/17/10,23.9655,19.11411396
06/16/10,24.6148,19.11449985
06/15/10,24.581,19.12160045
06/14/10,,19.06815453
06/11/10,26.4299,19.0721816
06/10/10,27.0105,19.14024839
06/09/10,,18.89635525
06/08/10,28.4438,18.90731127
06/07/10,29.5082,18.90386097
06/04/10,28.476,18.79817912
06/03/10,25.7813,18.32560314
06/02/10,26.0792,18.42049712
06/01/10,,18.17291618
05/28/10,27.0978,18.06005521
05/27/10,26.3996,18.0047597
05/26/10,29.2539,17.48631555
05/25/10,28.7288,17.45471923
05/24/10,31.4762,17.49982082
05/21/10,31.2589,17.48827275
05/20/10,34.0815,17.43823976
05/19/10,27.879,16.85177293
05/18/10,27.8895,17.06166478
05/17/10,25.7722,16.99948976
05/14/10,25.8669,17.00103902
05/13/10,23.828,16.84056356
05/12/10,23.4009,16.77929713
05/11/10,24.9185,16.68932103
05/10/10,24.9504,16.68190644
05/07/10,30.199,16.02220981
05/06/10,27.8963,15.94936691
05/05/10,23.7045,15.32834671
05/04/10,22.3181,15.34829644
05/03/10,20.7313,15.4899609
04/30/10,21.4108,15.46056651
04/29/10,19.6191,15.33594385
04/28/10,20.5467,15.30299687
04/27/10,20.7937,15.39552202
04/26/10,19.0377,15.12521614
04/23/10,18.7026,15.16846803
04/22/10,18.6599,15.16281708
04/21/10,18.8641,15.17484294
04/20/10,18.2329,15.16620901
04/19/10,18.6938,15.25337978
04/16/10,19.0809,15.24879494
04/15/10,18.1148,15.13916734
04/14/10,17.9467,15.14143347
04/13/10,18.3019,15.10528253
04/12/10,18.0397,15.10574433
04/09/10,18.0359,15.13492574
04/08/10,17.6694,15.2923989
04/07/10,18.1634,15.30261285
04/06/10,17.9542,15.28562155
04/05/10,18.0714,15.34763502
04/01/10,18.4101,15.32710841
03/31/10,18.6374,15.33936003
03/30/10,18.6325,15.66587109
03/29/10,18.6619,15.67818352
03/26/10,18.8865,15.90769793
03/25/10,19.04,15.92976595
03/24/10,18.9075,15.93429804
03/23/10,18.5403,15.94684416
03/22/10,18.9033,16.1151463
03/19/10,19.0158,16.06200991
03/18/10,17.9537,16.46021132
03/17/10,18.1735,16.46300218
03/16/10,18.7765,16.48116548
03/15/10,19.547,16.48052184
03/12/10,19.2596,16.485607
03/11/10,17.7248,16.64561542
03/10/10,19.0135,16.66550328
03/09/10,18.5542,16.66118183
03/08/10,18.8287,17.44332763
03/05/10,18.7611,17.46948899
03/04/10,19.0068,17.43877062
03/03/10,20.4483,17.44226885
03/02/10,18.9203,17.51990638
03/01/10,19.7211,17.75218196
02/26/10,20.061,17.72038013
02/25/10,19.4677,17.72056197
02/24/10,20.6338,17.7188822
02/23/10,24.2041,17.70940712
02/22/10,18.7846,17.66966403
02/19/10,20.2736,17.6699866
02/18/10,20.8043,17.69921136
02/17/10,20.9642,17.75388061
02/16/10,20.7512,17.7475972
02/12/10,21.9275,17.87993832
02/11/10,23.0141,17.95155283
02/10/10,57.1821,17.96663832
02/09/10,56.1686,18.1067866
02/08/10,23.6375,18.33779812
02/05/10,23.2739,18.34045104
02/04/10,23.2582,18.41002741
02/03/10,21.1614,17.99473749
02/02/10,20.7882,17.99455738
02/01/10,21.6565,18.22862431
01/29/10,22.6417,18.18392191
01/28/10,22.318,18.15537378
01/27/10,22.0695,18.31576362
01/26/10,21.8613,18.30806359
01/25/10,21.7456,18.42567161
01/22/10,22.9303,18.55931174
01/21/10,21.0869,18.47321543
01/20/10,19.8607,18.36415898
01/19/10,19.4443,18.31057434
01/15/10,19.9747,18.59313796
01/14/10,19.4934,18.53909088
01/13/10,19.4082,18.53794045
01/12/10,20.4251,18.66222539
01/11/10,19.6022,18.65178052
01/08/10,19.9487,18.71653392
01/07/10,19.3334,18.8570602
01/06/10,20.6479,18.91330099
01/05/10,21.0413,18.99300207
01/04/10,21.527,19.08911567
12/31/09,22.3826,19.65129581
12/30/09,21.6387,19.61004955
12/29/09,21.0078,19.67907563
12/28/09,21.1658,19.70118599
12/24/09,21.3959,19.81817821
12/23/09,21.6426,19.81139496
12/22/09,21.4203,20.2386504
12/21/09,22.3646,20.26253663
12/18/09,22.9543,20.42709542
12/17/09,24.4063,20.49140546
12/16/09,22.8846,20.44740317
12/15/09,23.6062,20.77163033
12/14/09,23.9432,20.85135316
12/11/09,23.643,20.89352327
12/10/09,23.7502,21.48238866
12/09/09,24.0944,21.55575685
12/08/09,24.0723,21.70956589
12/07/09,23.5836,21.64694143
12/04/09,23.5086,21.75421406
12/03/09,24.173,22.09703718
12/02/09,21.7,22.06453062
12/01/09,21.6533,22.14872727
11/30/09,23.1014,22.23561758
11/27/09,24.501,22.45442586
11/25/09,22.8484,22.3287474
11/24/09,22.6981,22.33756557
11/23/09,23.4877,22.84842983
11/20/09,23.6218,22.82021075
11/19/09,23.9051,23.75490398
11/18/09,23.479,23.80175851
11/17/09,23.5907,23.80080298
11/16/09,23.5213,24.17007909
11/13/09,23.9805,24.31744646
11/12/09,24.2422,24.51032429
11/11/09,23.4047,25.00445654
11/10/09,23.2249,25.20099842
11/09/09,23.1091,25.26175882
11/06/09,23.9181,25.16279562
11/05/09,21.5955,25.41345157
11/04/09,25.2884,25.69548183
11/03/09,25.4956,25.75265281
11/02/09,24.1916,25.75308967
10/30/09,25.6028,25.77221307
10/29/09,23.5546,26.09712402
10/28/09,24.8385,26.09118078
10/27/09,23.5616,25.95570236
10/26/09,22.623,25.946373
10/23/09,22.7915,26.50753814
10/22/09,22.1423,26.45937029
10/21/09,22.7697,26.68639767
10/20/09,22.4789,26.68221508
10/19/09,22.6119,26.68352046
10/16/09,22.6679,26.70339355
10/15/09,22.6254,26.68530741
10/14/09,22.9696,26.86712394
10/13/09,22.932,27.12307301
10/12/09,23.208,27.47470559
10/09/09,23.2233,27.49431709
10/08/09,23.719,27.50690287
10/07/09,23.8915,27.49254613
10/06/09,24.2357,27.54789846
10/05/09,24.8369,27.86428624
10/02/09,25.785,28.5365211
10/01/09,25.6,28.55001101
09/30/09,24.4629,28.3812164
09/29/09,24.2217,28.68979188
09/28/09,24.2352,28.68318839
09/25/09,24.9603,28.72880652
09/24/09,24.8518,28.87777782
09/23/09,24.2353,28.82205842
09/22/09,23.8156,29.00621296
09/21/09,24.1509,28.99988962
09/18/09,24.0764,28.96894023
09/17/09,23.7683,29.15073439
09/16/09,23.2982,29.1871636
09/15/09,23.7685,29.21703777
09/14/09,24.3889,29.21685162
09/11/09,24.4049,29.21333482
09/10/09,23.6476,29.22341993
09/09/09,24.6665,29.26982012
09/08/09,38.7356,29.3786738
09/04/09,25.7357,29.36644622
09/03/09,25.3195,29.36011038
09/02/09,45.2066,29.37642297
09/01/09,40.1615,29.86171826
08/31/09,35.965,29.77970261
08/28/09,25.7019,29.79563794
08/27/09,32.8235,29.93814917
08/26/09,25.1524,29.94690672
08/25/09,25.6992,30.02365556
08/24/09,26.4274,30.32849259
08/21/09,25.0905,30.51722778
08/20/09,28.3837,30.58298289
08/19/09,28.213,30.68551935
08/18/09,26.044,31.03460466
08/17/09,27.963,33.01451688
08/14/09,25.065,32.85663792
08/13/09,28.0026,33.14542357
08/12/09,27.5969,33.12844461
08/11/09,27.5435,34.09575265
08/10/09,27.513,34.69247838
08/07/09,24.9407,36.1408266
08/06/09,27.2866,36.97147043
08/05/09,25.5632,37.02134382
08/04/09,27.0082,37.05074095
08/03/09,27.2784,37.59818931
07/31/09,25.9958,38.26604074
07/30/09,26.7455,38.66565731
07/29/09,26.1616,38.8475052
07/28/09,26.7913,38.89621245
07/27/09,25.0544,39.11104047
07/24/09,24.8888,39.7281053
07/23/09,26.0748,40.10224916
07/22/09,27.8314,40.24078911
07/21/09,27.9162,40.23879499
07/20/09,27.8783,40.2412205
07/17/09,26.4675,40.4536577
07/16/09,28.1706,40.4820734
07/15/09,27.644,42.87261265
07/14/09,28.1938,42.9764498
07/13/09,29.8605,43.48684253
07/10/09,28.8876,43.42116858
07/09/09,28.7697,44.02566642
07/08/09,30.225,44.18241835
07/07/09,29.931,44.76396421
07/06/09,29.0391,44.72070181
07/02/09,27.4785,44.99473137
07/01/09,26.1953,46.5821688
06/30/09,28.9642,46.60879682
06/29/09,25.9909,49.26669646
06/26/09,26.9556,49.34258248
06/25/09,27.0381,50.10725082
06/24/09,28.1594,50.13043259
06/23/09,28.0454,50.41636615
06/22/09,29.5366,50.77322383
06/19/09,27.9035,50.56450585
06/18/09,27.3821,50.7482715
06/17/09,36.6561,50.73362905
06/16/09,36.2373,51.02678361
06/15/09,28.6385,51.93483992
06/12/09,26.9548,51.87183129
06/11/09,28.0453,51.91688708
06/10/09,30.5848,51.92137587
06/09/09,30.8786,51.98207135
06/08/09,30.119,52.34581673
06/05/09,28.6585,52.9684087
06/04/09,31.2964,53.11867452
06/03/09,59.8684,53.3653963
06/02/09,30.2182,53.39287093
06/01/09,27.9906,53.72065508
05/29/09,27.6425,53.64637899
05/28/09,25.0236,53.64649843
05/27/09,29.424,53.62023758
05/26/09,25.2391,53.71242174
05/22/09,29.9866,53.6725743
05/21/09,29.6913,53.67593353
05/20/09,23.5811,53.7744431
05/19/09,28.4653,53.77079905
05/18/09,52.539,53.77158053
05/15/09,30.5182,53.67185246
05/14/09,26.8247,53.6967283
05/13/09,31.8503,53.7041594
05/12/09,30.4521,53.64302903
05/11/09,30.7394,53.6881166
05/08/09,30.2869,53.68660115
05/07/09,31.8415,53.62667618
05/06/09,30.8734,53.61956228
05/05/09,30.6822,53.5905717
05/04/09,45.1584,53.60831149
05/01/09,33.2174,53.47317871
04/30/09,29.5192,53.47394225
04/29/09,33.9593,53.47384472
04/28/09,35.0985,53.41455703
04/27/09,35.9372,53.43307756
04/24/09,34.3412,53.4828977
04/23/09,32.3803,53.43500176
04/22/09,31.9052,53.40369276
04/21/09,32.2726,53.50622665
04/20/09,32.6478,53.45929376
04/17/09,33.8244,53.26817237
04/16/09,35.5166,53.2777162
04/15/09,34.1077,53.29250127
04/14/09,36.4649,53.34929632
04/13/09,36.2656,53.34499473
04/09/09,36.3591,53.34353657
04/08/09,36.6604,53.20087232
04/07/09,36.1623,53.18908192
04/06/09,37.5201,53.16768502
04/03/09,37.8578,53.15615358
04/02/09,37.9222,53.15527614
04/01/09,38.3688,53.0148711
03/31/09,40.017,53.05346834
03/30/09,39.8982,53.03698148
03/27/09,37.3107,52.85198519
03/26/09,36.6217,52.84660829
03/25/09,36.4744,52.7638106
03/24/09,38.1074,52.79850487
03/23/09,37.5564,52.82424051
03/20/09,40.0464,52.64169815
03/19/09,40.1337,52.63269299
03/18/09,36.053,52.64860737
03/17/09,35.9552,52.57502463
03/16/09,40.1082,52.44446644
03/13/09,36.8803,52.44378736
03/12/09,84.8186,52.52071188
03/11/09,42.1091,52.24374356
03/10/09,36.465,52.23095541
03/09/09,39.7296,51.72734353
03/06/09,39.4781,51.70323788
03/05/09,40.1186,51.70270757
03/04/09,57.5035,51.59344178
03/03/09,42.2297,51.45852269
03/02/09,27.7674,51.40823929
02/27/09,39.3868,51.25463942
02/26/09,39.896,51.20155406
02/25/09,39.0251,51.20970514
02/24/09,38.6214,51.20474946
02/23/09,41.9311,51.03862682
02/20/09,39.6818,51.04485975
02/19/09,38.6429,51.10865466
02/18/09,39.2149,51.10806571
02/17/09,44.1702,51.10569526
02/13/09,36.7469,50.88611925
02/12/09,35.8212,50.85375378
02/11/09,36.1163,50.85307104
02/10/09,37.672,50.85177293
02/09/09,51.9961,50.6125509
02/06/09,35.858,50.63213169
02/05/09,37.1577,50.45997224
02/04/09,36.0237,50.4544822
02/03/09,35.7292,50.45889732
02/02/09,37.0914,50.42926578
01/30/09,38.4595,50.43117459
01/29/09,47.637,50.39682868
01/28/09,48.9,50.26283917
01/27/09,37.7494,50.02530471
01/26/09,40.4054,50.02965346
01/23/09,41.5128,50.00986062
01/22/09,41.1787,50.00987551
01/21/09,41.4318,50.02708
01/20/09,44.9568,49.80797551
01/16/09,41.4928,49.46411674
01/15/09,41.9215,49.4409375
01/14/09,41.2911,49.50580298
01/13/09,39.3946,49.36447369
01/12/09,39.992,49.36343528
01/09/09,37.6896,49.32014225
01/08/09,37.0847,49.26911759
01/07/09,37.2546,49.27571648
01/06/09,35.2214,49.18131389
01/05/09,34.9813,49.17839758
01/02/09,35.7189,49.17638257
12/31/08,38.2646,49.06833462
12/30/08,38.9455,49.03403696
12/29/08,39.9427,49.07700853
12/26/08,36.8853,49.07975932
12/24/08,37.6651,49.0725207
12/23/08,39.1666,49.10408772
12/22/08,38.207,49.08476258
12/19/08,40.9699,49.03792209
12/18/08,43.822,49.03580711
12/17/08,46.6694,49.02868357
12/16/08,46.9892,49.01966521
12/15/08,50.9058,48.68558449
12/12/08,45.1755,48.6651317
12/11/08,44.0191,48.83592772
12/10/08,48.9888,48.77409883
12/09/08,47.431,48.76664678
12/08/08,46.7364,48.73454472
12/05/08,51.2991,48.52454609
12/04/08,53.138,48.37500478
12/03/08,51.3835,48.53408168
12/02/08,54.3918,48.4442983
12/01/08,50.4987,48.25327201
11/28/08,44.9297,47.28999495
11/26/08,46.1432,47.27724736
11/25/08,47.326,47.05929607
11/24/08,47.6045,47.05216624
11/21/08,51.7908,46.2748397
11/20/08,57.2291,45.9659891
11/19/08,50.6937,44.96661073
11/18/08,49.5118,44.3541334
11/17/08,47.0678,44.34094338
11/14/08,47.6662,44.33803301
11/13/08,50.0103,43.92440298
11/12/08,51.8237,43.24075609
11/11/08,45.9395,43.02118916
11/10/08,42.5976,42.88928226
11/07/08,43.8962,42.85754813
11/06/08,42.5679,42.64535408
11/05/08,38.2742,42.15106804
11/04/08,39.1105,41.8201364
11/03/08,42.51,41.60222693
10/31/08,43.0506,41.60261735
10/30/08,42.9453,41.59623054
10/29/08,45.9934,41.33541418
10/28/08,42.2954,41.32534256
10/27/08,49.0333,38.73624165
10/24/08,48.1761,38.53857397
10/23/08,41.6176,38.01455337
10/22/08,45.0089,37.97143989
10/21/08,32.509,37.32145043
10/20/08,37.1474,37.15448148
10/17/08,42.4329,36.52732543
10/16/08,41.8522,36.54457949
10/15/08,42.8232,36.21391885
10/14/08,35.7896,34.16754371
10/13/08,34.5468,34.14295293
10/10/08,41.2194,30.07078577
10/09/08,35.8301,30.03152855
10/08/08,38.2681,28.83434503
10/07/08,34.0832,28.72136374
10/06/08,34.4272,28.37900722
10/03/08,32.1782,27.76564461
10/02/08,31.3609,27.74296077
10/01/08,29.136,27.54790523
09/30/08,28.56,27.56374146
09/29/08,31.0129,27.14826872
09/26/08,26.2772,25.34822886
09/25/08,25.5287,25.36829921
09/24/08,27.6698,25.29215277
09/23/08,26.8425,25.31840838
09/22/08,25.5462,25.26481269
09/19/08,25.2995,24.47481379
09/18/08,25.0022,23.30640528
09/17/08,26.3746,22.96355834
09/16/08,24.3214,22.38679424
09/15/08,25.3089,22.29717429
09/12/08,23.1816,21.47397743
09/11/08,22.4926,21.51352725
09/10/08,22.5937,21.43671124
09/09/08,22.5482,21.58999231
09/08/08,21.4698,21.27427191
09/05/08,22.5786,21.13428724
09/04/08,23.3208,21.12722302
09/03/08,21.9385,20.83083118
09/02/08,20.7952,20.89953197
08/29/08,21.6558,20.95079548
08/28/08,20.9419,20.90710077
08/27/08,21.0765,20.87486488
08/26/08,21.4093,21.08801746
08/25/08,20.7645,21.10444963
08/22/08,20.3558,20.97653565
08/21/08,21.3263,20.9829298
08/20/08,21.3638,21.08063997
08/19/08,21.6401,21.09181342
08/18/08,21.1556,21.06663851
08/15/08,20.9078,21.03643135
08/14/08,21.2607,21.02722699
08/13/08,22.7547,21.3380687
08/12/08,21.7264,21.38503517
08/11/08,20.9356,21.52341417
08/08/08,20.9986,21.59080845
08/07/08,21.4064,21.58471432
08/06/08,20.6248,21.52530845
08/05/08,21.4677,21.59541479
08/04/08,21.0359,21.33331861
08/01/08,21.5895,21.36539546
07/31/08,21.3924,21.36102553
07/30/08,21.2552,21.6124885
07/29/08,21.2085,21.5236435
07/28/08,22.6948,21.41245247
07/25/08,21.9813,21.34981063
07/24/08,22.6507,21.59886718
07/23/08,21.3882,21.50476528
07/22/08,21.0733,21.50287872
07/21/08,21.9803,21.46289272
07/18/08,22.5588,21.66335376
07/17/08,22.8667,21.7084582
07/16/08,22.9029,21.67811345
07/15/08,24.9855,21.46655818
07/14/08,23.956,21.46859023
07/11/08,23.8541,21.44939783
07/10/08,23.1387,21.41079353
07/09/08,23.0532,21.42485958
07/08/08,21.7849,21.30887833
07/07/08,23.2746,21.41977916
07/03/08,21.7995,21.3920604
07/02/08,22.4364,21.39565529
07/01/08,22.2551,21.31014664
06/30/08,22.3098,21.32265957
06/27/08,22.6897,21.33832185
06/26/08,22.5336,21.34177393
06/25/08,21.2447,21.07012273
06/24/08,21.7866,21.0882162
06/23/08,21.6595,21.09370585
06/20/08,21.9445,21.07284711
06/19/08,21.3853,21.07392545
06/18/08,21.7065,21.07153005
06/17/08,19.9894,21.03963905
06/16/08,20.9222,21.08933085
06/13/08,20.9704,21.09331908
06/12/08,22.114,21.04789819
06/11/08,22.57,21.05074667
06/10/08,22.2337,20.97794835
06/09/08,22.3001,20.97042999
06/06/08,22.7431,20.99783691
06/05/08,19.996,20.63615783
06/04/08,20.9538,20.50146277
06/03/08,21.0248,20.80224798
06/02/08,20.6565,20.80339317
05/30/08,19.2889,20.7653523
05/29/08,19.5802,20.77715073
05/28/08,20.4266,20.7716097
05/27/08,20.7323,20.81497407
05/23/08,21.188,20.7925216
05/22/08,20.4186,20.78456157
05/21/08,19.9784,20.7864282
05/20/08,19.7955,20.70830928
05/19/08,19.2408,20.71103539
05/16/08,18.6486,20.7470868
05/15/08,18.4339,20.74906901
05/14/08,18.8469,20.82436706
05/13/08,19.3818,20.98367191
05/12/08,18.999,21.01202604
05/09/08,19.6966,21.01406127
05/08/08,19.5939,21.01339293
05/07/08,19.8773,21.06996007
05/06/08,18.5317,20.95836621
05/05/08,19.0662,20.93039413
05/02/08,18.655,21.03173978
05/01/08,18.9442,21.04589367
04/30/08,19.7942,20.99495108
04/29/08,19.8732,21.0600239
04/28/08,19.522,21.05683965
04/25/08,20.0257,21.0640221
04/24/08,20.6318,21.36535448
04/23/08,20.1819,21.42870887
04/22/08,20.6891,21.46481143
04/21/08,20.4533,21.55728626
04/18/08,20.5353,21.78868653
04/17/08,19.9935,21.76539859
04/16/08,21.0066,21.77624379
04/15/08,22.5332,21.59356288
04/14/08,21.591,21.67456798
04/11/08,22.4141,21.80409691
04/10/08,21.6367,21.86499605
04/09/08,21.9764,21.86444828
04/08/08,21.48,21.93897293
04/07/08,22.1073,21.94248671
04/04/08,22.2309,21.96806711
04/03/08,22.6265,21.97311062
04/02/08,22.9769,21.97214507
04/01/08,22.9652,21.97175512
03/31/08,24.9254,21.55282215
03/28/08,25.4025,21.54983518
03/27/08,24.7561,21.62851274
03/26/08,25.1994,21.64565586
03/25/08,24.1502,21.66926589
