Date,ES_PX_LAST,ES_DAILY_RETURN,ES_PX_VOLUME
12/23/09,1115.5,0.001796138,724432
12/22/09,1113.5,0.004737198,923487
12/21/09,1108.25,0.005324843,1157286
12/18/09,1102.38,0.003075523,58323
12/17/09,1099,-0.010355696,346525
12/16/09,1110.5,0.001578354,401776
12/15/09,1108.75,-0.004265828,629375
12/14/09,1113.5,0.004963899,757740
12/11/09,1108,0.005444646,798580
12/10/09,1102,0.005933364,1327831
12/9/09,1095.5,0.005045872,2239481
12/8/09,1090,-0.012457531,2251962
12/7/09,1103.75,-0.00383574,1572214
12/4/09,1108,0.009107468,2928961
12/3/09,1098,-0.009025271,2054949
12/2/09,1108,-0.00045106,1669060
12/1/09,1108.5,0.012559945,1835688
11/30/09,1094.75,0.004818724,2016591
11/27/09,1089.5,-0.017583408,1704981
11/25/09,1109,0.00543971,1078340
11/24/09,1103,-0.000679502,1584089
11/23/09,1103.75,0.012614679,1545064
11/20/09,1090,-0.003883939,1451811
11/19/09,1094.25,-0.01285521,2047058
11/18/09,1108.5,0.000902935,1480000
11/17/09,1107.5,0.001129944,1517083
11/16/09,1106.25,0.013513514,1992105
11/13/09,1091.5,0.003908945,1478254
11/12/09,1087.25,-0.008209806,2020189
11/11/09,1096.25,0.003891941,1800698
11/10/09,1092,0.00022899,1810118
11/9/09,1091.75,0.023915592,1833896
11/6/09,1066.25,0.002821538,2082058
11/5/09,1063.25,0.015520535,1949016
11/4/09,1047,0.005039597,2360779
11/3/09,1041.75,0.002646776,2315679
11/2/09,1039,0.005808325,2783823
10/30/09,1033,-0.026848799,3376612
10/29/09,1061.5,0.022147328,2298367
10/28/09,1038.5,-0.020744932,2843071
10/27/09,1060.5,-0.005625879,2460527
10/26/09,1066.5,-0.009749304,2339507
10/23/09,1077,-0.012606005,2348150
10/22/09,1090.75,0.011827458,2184400
10/21/09,1078,-0.010555301,2418114
10/20/09,1089.5,-0.001374885,1991670
10/19/09,1091,0.00831793,1559384
10/16/09,1082,-0.007111723,2017636
10/15/09,1089.75,0.001838658,1839117
10/14/09,1087.75,0.017777778,1968023
10/13/09,1068.75,-0.002566496,1519381
10/12/09,1071.5,0.003277154,1060806
10/9/09,1068,0.0039953,1327011
10/8/09,1063.75,0.009729473,1874290
10/7/09,1053.5,0.004768717,1692060
10/6/09,1048.5,0.011577424,2160838
10/5/09,1036.5,0.014436017,1675762
10/2/09,1021.75,-0.005596107,2564606
10/1/09,1027.5,-0.024216524,2761051
9/30/09,1053,-0.001659161,2852909
9/29/09,1054.75,-0.00401322,1645534
9/28/09,1059,0.017291066,1516970
9/25/09,1041,-0.003112282,1885166
9/24/09,1044.25,-0.013928234,2315316
9/23/09,1059,-0.007730148,2129823
9/22/09,1067.25,0.006364922,1414027
9/21/09,1060.5,-0.010330636,1698615
9/18/09,1071.57,0.003812646,45284
9/17/09,1067.5,-0.000468165,344998
9/16/09,1068,0.016900738,431773
9/15/09,1050.25,0.002146947,610394
9/14/09,1048,0.006240999,640193
9/11/09,1041.5,-0.000239981,827072
9/10/09,1041.75,0.008958838,1445592
9/9/09,1032.5,0.007317073,2091726
9/8/09,1025,0.010848126,1527757
9/4/09,1014,0.0122286,1625973
9/3/09,1001.75,0.007543374,1398009
9/2/09,994.25,-0.002257903,1920576
9/1/09,996.5,-0.022799706,3206696
8/31/09,1019.75,-0.007542579,1647166
8/28/09,1027.5,-0.001700267,1570206
8/27/09,1029.25,0.002434867,2068535
8/26/09,1026.75,0.000730994,1886346
8/25/09,1026,0.001464129,2067951
8/24/09,1024.5,-0.000731529,1725611
8/21/09,1025.25,0.020403085,1932725
8/20/09,1004.75,0.00777332,1639885
8/19/09,997,0.007579586,2127507
8/18/09,989.5,0.011500128,1753397
8/17/09,978.25,-0.027342779,2201445
8/14/09,1005.75,-0.007646769,1836479
8/13/09,1013.5,0.011224744,1828176
8/12/09,1002.25,0.009315206,2040882
8/11/09,993,-0.01439206,1612512
8/10/09,1007.5,0.000993542,1189129
8/7/09,1006.5,0.011557789,1979123
8/6/09,995,-0.005745691,1731837
8/5/09,1000.75,-0.00398109,1862527
8/4/09,1004.75,0.003997002,1874293
8/3/09,1000.75,0.016505841,1754282
7/31/09,984.5,0.002290659,2082892
7/30/09,982.25,0.007435897,2202255
7/29/09,975,-0.00102459,1869237
7/28/09,976,-0.004081633,1932201
7/27/09,980,0.002301202,1521546
7/24/09,977.75,0.009029928,1682233
7/23/09,969,0.020537125,2299971
7/22/09,949.5,-0.004195071,2049033
7/21/09,953.5,0.004741834,1892528
7/20/09,949,0.01280683,1574716
7/17/09,937,0.001335827,1525903
7/16/09,935.75,0.009166891,2191367
7/15/09,927.25,0.028563505,2188329
7/14/09,901.5,0.006700168,2009856
7/13/09,895.5,0.024306548,2053821
7/10/09,874.25,-0.005403868,1825714
7/9/09,879,0.006008584,1779181
7/8/09,873.75,-0.006255331,2498962
7/7/09,879.25,-0.018146287,1930545
7/6/09,895.5,0.002518892,1736323
7/2/09,893.25,-0.028283927,1850449
7/1/09,919.25,0.004096122,1534550
6/30/09,915.5,-0.00624152,2062874
6/29/09,921.25,0.007932166,1346711
6/26/09,914,-0.002727769,1410004
6/25/09,916.5,0.020601336,2278262
6/24/09,898,0.00870542,1749833
6/23/09,890.25,0.001969612,1834657
6/22/09,888.5,-0.040652162,2043793
6/19/09,926.15,0.009152819,40080
6/18/09,917.75,0.008793625,308167
6/17/09,909.75,-0.002467105,398535
6/16/09,912,-0.012452626,651370
6/15/09,923.5,-0.022492723,747400
6/12/09,944.75,0.002919321,761323
6/11/09,942,0.001594896,1574555
6/10/09,940.5,0.001064396,2636837
6/9/09,939.5,0.000798935,1928047
6/8/09,938.75,-0.001860712,1980655
6/5/09,940.5,0,2399049
6/4/09,940.5,0.009390931,1786027
6/3/09,931.75,-0.011405836,1975454
6/2/09,942.5,0.00372737,1946965
6/1/09,939,0.022875817,2197829
5/29/09,918,0.014364641,2009771
5/28/09,905,0.014005602,2694863
5/27/09,892.5,-0.017881706,2404322
5/26/09,908.75,0.026836158,2586181
5/22/09,885,-0.004219409,1651521
5/21/09,888.75,-0.0125,2388542
5/20/09,900,-0.007170436,2781625
5/19/09,906.5,-0.000551268,1981787
5/18/09,907,0.027180068,1928363
5/15/09,883,-0.007307476,2204790
5/14/09,889.5,0.004800904,2200806
5/13/09,885.25,-0.023711056,2461178
5/12/09,906.75,-0.002475248,2530397
5/11/09,909,-0.01703163,2061930
5/8/09,924.75,0.019570011,2641858
5/7/09,907,-0.011174707,2743570
5/6/09,917.25,0.015218594,2650152
5/5/09,903.5,0.000830795,1997855
5/4/09,902.75,0.03053653,2171103
5/1/09,876,0.006896552,1802797
4/30/09,870,0.001150748,2712027
4/29/09,869,0.020252421,2418138
4/28/09,851.75,-0.005836008,2224466
4/27/09,856.75,-0.011252164,2460914
4/24/09,866.5,0.020913108,2407351
4/23/09,848.75,0.014038232,2489552
4/22/09,837,-0.012680625,2933883
4/21/09,847.75,0.017707083,2691106
4/20/09,833,-0.038938564,2217804
4/17/09,866.75,0.006094022,1873990
4/16/09,861.5,0.015321155,2587100
4/15/09,848.5,0.009818506,2175733
4/14/09,840.25,-0.016100703,2351211
4/13/09,854,0.001759531,1635670
4/9/09,852.5,0.036474164,2081575
4/8/09,822.5,0.01044226,2088351
4/7/09,814,-0.01986755,2101777
4/6/09,830.5,-0.01189768,1996010
4/3/09,840.5,0.00598444,2171655
4/2/09,835.5,0.032437442,2984901
4/1/09,809.25,0.018244731,2614278
3/31/09,794.75,0.013388588,2688645
3/30/09,784.25,-0.038909314,2261920
3/27/09,816,-0.013599275,2210455
3/26/09,827.25,0.023507578,2733189
3/25/09,808.25,0.005911637,3118269
3/24/09,803.5,-0.016824717,2433671
3/23/09,817.25,0.035279959,2915781
3/20/09,789.4,0.006566784,36840
3/19/09,784.25,-0.014142049,380780
3/18/09,795.5,0.021508828,561493
3/17/09,778.75,0.028392209,700058
3/16/09,757.25,-0.000659848,827057
3/13/09,757.75,0.0083167,1081065
3/12/09,751.5,0.043025677,1983342
3/11/09,720.5,0.006284916,3205708
3/10/09,716,0.059171598,3286136
3/9/09,676,-0.017084696,2721975
3/6/09,687.75,0.00255102,3329849
3/5/09,686,-0.031757234,3338389
3/4/09,708.5,0.0275562,3168491
3/3/09,689.5,-0.022678951,3131092
3/2/09,705.5,-0.039155601,2886199
2/27/09,734.25,-0.023603723,3023734
2/26/09,752,-0.012475378,2499376
2/25/09,761.5,-0.009430894,3198201
2/24/09,768.75,0.031879195,2750323
2/23/09,745,-0.031838856,2743651
2/20/09,769.5,-0.012828736,3142066
2/19/09,779.5,0,2407562
2/18/09,779.5,-0.007638447,2732760
2/17/09,785.5,-0.042073171,2998314
2/13/09,820,-0.018551765,2032708
2/12/09,835.5,0.004810583,3192534
2/11/09,831.5,0.005441354,2294910
2/10/09,827,-0.043930636,3210594
2/9/09,865,-0.003169116,1759790
2/6/09,867.75,0.032421178,2419130
2/5/09,840.5,0.01295571,2616179
2/4/09,829.75,-0.00210463,2212942
2/3/09,831.5,0.012480974,2093215
2/2/09,821.25,-0.001519757,1971078
1/30/09,822.5,-0.024028478,2467501
1/29/09,842.75,-0.032989099,2044480
1/28/09,871.5,0.038427167,2305731
1/27/09,839.25,0.010231718,1925806
1/26/09,830.75,0.008803886,2254244
1/23/09,823.5,-0.002422774,2596504
1/22/09,825.5,-0.013444876,3060637
1/21/09,836.75,0.038151365,2859490
1/20/09,806,-0.050088391,2841680
1/16/09,848.5,0.011021746,2818199
1/15/09,839.25,-0.000595415,3371389
1/14/09,839.75,-0.033103051,2749495
1/13/09,868.5,0.000576037,2284001
1/12/09,868,-0.019762846,1654564
1/9/09,885.5,-0.023435346,2052723
1/8/09,906.75,0.001657001,1775437
1/7/09,905.25,-0.027135948,1961214
1/6/09,930.5,0.003234501,1912293
1/5/09,927.5,0.002160994,1606235
1/2/09,925.5,0.028333333,1095813
12/31/08,900,0.013228258,916314
12/30/08,888.25,0.02039058,777046
12/29/08,870.5,0.001726122,614648
12/26/08,869,0.004624277,201650
12/24/08,865,0.007571345,239099
12/23/08,858.5,-0.014634146,995885
12/22/08,871.25,-0.020781352,1178582
12/19/08,889.74,-0.006432161,56292
12/18/08,895.5,-0.009676528,442542
12/17/08,904.25,-0.010125889,598512
12/16/08,913.5,0.046092184,770136
12/15/08,873.25,-0.014390519,846057
12/12/08,886,0.012571429,1220089
12/11/08,875,-0.023164946,1700088
12/10/08,895.75,0.007026419,2582026
12/9/08,889.5,-0.016855485,2629268
12/8/08,904.75,0.036962751,2646329
12/5/08,872.5,0.029498525,3221506
12/4/08,847.5,-0.02417962,2834117
12/3/08,868.5,0.022968198,3332111
12/2/08,849,0.040760037,3242501
12/1/08,815.75,-0.088802011,2630581
11/28/08,895.25,0.010155148,889730
11/26/08,886.25,0.038675652,2177284
11/25/08,853.25,0.006191038,3116154
11/24/08,848,0.070707071,3413399
11/21/08,792,0.058469763,4278847
11/20/08,748.25,-0.079076923,4471459
11/19/08,812.5,-0.062319677,3430032
11/18/08,866.5,0.018213866,3277728
11/17/08,851,-0.012188044,2799233
11/14/08,861.5,-0.050950151,3372229
11/13/08,907.75,0.063561804,4449284
11/12/08,853.5,-0.044232923,3001549
11/11/08,893,-0.030927835,2679092
11/10/08,921.5,-0.015754339,2130841
11/7/08,936.25,0.035102266,2698265
11/6/08,904.5,-0.055845511,3511716
11/5/08,958,-0.045103414,2738398
11/4/08,1003.25,0.034811759,2326394
11/3/08,969.5,0.002326182,1523295
10/31/08,967.25,0.005980239,2756518
10/30/08,961.5,0.037216828,2930383
10/29/08,927,-0.012516644,3240110
10/28/08,938.75,0.1245882,3768415
10/27/08,834.75,-0.03608545,2926986
10/24/08,866,-0.053810434,3315060
10/23/08,915.25,0.01384658,4058789
10/22/08,902.75,-0.058900182,3288095
10/21/08,959.25,-0.031549722,2638526
10/20/08,990.5,0.061060525,2435954
10/17/08,933.5,-0.007970244,3820686
10/16/08,941,0.041793523,5074482
10/15/08,903.25,-0.09877775,3831280
10/14/08,1002.25,-0.014261126,4094351
10/13/08,1016.75,0.141133558,3358671
10/10/08,891,-0.023561644,5899056
10/9/08,912.5,-0.069826707,4171147
10/8/08,981,-0.024608501,5313795
10/7/08,1005.75,-0.045098505,4296292
10/6/08,1053.25,-0.049627792,4475297
10/3/08,1108.25,-0.014450867,3191895
10/2/08,1124.5,-0.037655113,2741088
10/1/08,1168.5,-0.000427716,2503550
9/30/08,1169,0.044916201,2929451
9/29/08,1118.75,-0.078839028,3948082
9/26/08,1214.5,0.000824063,2225525
9/25/08,1213.5,0.017183571,2740073
9/24/08,1193,0.00505476,2403254
9/23/08,1187,-0.022039135,3098102
9/22/08,1213.75,-0.051246375,2758953
9/19/08,1279.31,0.067648654,62791
9/18/08,1198.25,0.032306698,913547
9/17/08,1160.75,-0.044060119,880531
9/16/08,1214.25,0.016108787,1159272
9/15/08,1195,-0.049512826,1197521
9/12/08,1257.25,0.004996003,1089646
9/11/08,1251,0.014392864,2062741
9/10/08,1233.25,0.005503465,3012184
9/9/08,1226.5,-0.031965272,3349429
9/8/08,1267,0.020950846,3227266
9/5/08,1241,0.003639304,2958715
9/4/08,1236.5,-0.030386199,2839366
9/3/08,1275.25,-0.00097924,2159339
9/2/08,1276.5,-0.004678363,2286856
8/29/08,1282.5,-0.011941448,1353013
8/28/08,1298,0.012480499,1513592
8/27/08,1282,0.00805976,1442209
8/26/08,1271.75,0.004145282,1456121
8/25/08,1266.5,-0.019926485,1639629
8/22/08,1292.25,0.013132105,1380141
8/21/08,1275.5,0.001373896,1598014
8/20/08,1273.75,0.004138747,1769970
8/19/08,1268.5,-0.010530421,1715971
8/18/08,1282,-0.013656472,1698350
8/15/08,1299.75,0.004637681,1473919
8/14/08,1293.75,0.007201246,1883891
8/13/08,1284.5,-0.005420054,2184428
8/12/08,1291.5,-0.010344828,1743555
8/11/08,1305,0.009866512,2097151
8/8/08,1292.25,0.019124606,2179132
8/7/08,1268,-0.015336828,1993045
8/6/08,1287.75,0.00370226,1730315
8/5/08,1283,0.027427427,2002327
8/4/08,1248.75,-0.009125174,1521764
8/1/08,1260.25,-0.005327545,1861777
7/31/08,1267,-0.013815917,2330165
7/30/08,1284.75,0.018228651,2348334
7/29/08,1261.75,0.021659919,2096150
7/28/08,1235,-0.014955135,1619650
7/25/08,1253.75,0,1614028
7/24/08,1253.75,-0.022417154,1988950
7/23/08,1282.5,0.006474397,2125754
7/22/08,1274.25,0.010107015,2103273
7/21/08,1261.5,0.000793336,1536139
7/18/08,1260.5,0.005584364,1921007
7/17/08,1253.5,0.010072522,2892500
7/16/08,1241,0.024349979,2893515
7/15/08,1211.5,-0.013637289,3662907
7/14/08,1228.25,-0.009276064,2663429
7/11/08,1239.75,-0.011757672,3251690
7/10/08,1254.5,0.005208333,3027898
7/9/08,1248,-0.020215898,2405025
7/8/08,1273.75,0.017575394,2751962
7/7/08,1251.75,-0.010474308,2580560
7/3/08,1265,0.001781825,1847255
7/2/08,1262.75,-0.018270165,2431509
7/1/08,1286.25,0.004098361,3199214
6/30/08,1281,0.00078125,2168867
6/27/08,1280,-0.003503309,2338736
6/26/08,1284.5,-0.028733459,2644046
6/25/08,1322.5,0.005321171,2070490
6/24/08,1315.5,-0.002086099,2115190
6/23/08,1318.25,-0.015702467,1451974
6/20/08,1339.28,-0.000537313,16853
6/19/08,1340,0.002243829,357086
6/18/08,1337,-0.010362694,437319
6/17/08,1351,-0.00497146,523288
6/16/08,1357.75,0.000184162,552324
6/13/08,1357.5,0.012304251,746590
6/12/08,1341,0.003930376,1417461
6/11/08,1335.75,-0.015115207,2601302
6/10/08,1356.25,-0.005317198,2206955
6/9/08,1363.5,0.002942258,2140578
6/6/08,1359.5,-0.032556485,2769435
6/5/08,1405.25,0.020145191,1991888
6/4/08,1377.5,-0.000725426,2085776
6/3/08,1378.5,-0.005052328,2157451
6/2/08,1385.5,-0.010710461,1706127
5/30/08,1400.5,0.001967448,1179341
5/29/08,1397.75,0.004491556,1722211
5/28/08,1391.5,0.004874526,1703573
5/27/08,1384.75,0.008190754,1572828
5/23/08,1373.5,-0.014175489,1522550
5/22/08,1393.25,0.000179469,1728941
5/21/08,1393,-0.017283951,2372279
5/20/08,1417.5,-0.008567931,1868001
5/19/08,1429.75,0.002805541,1789049
5/16/08,1425.75,0.000877501,1792070
5/15/08,1424.5,0.011898419,1745979
5/14/08,1407.75,0.002135611,1740580
5/13/08,1404.75,0,1527087
5/12/08,1404.75,0.011339093,1570216
5/9/08,1389,-0.002155172,1625250
5/8/08,1392,-0.002329332,1703231
5/7/08,1395.25,-0.017948267,1944506
5/6/08,1420.75,0.008876265,1891642
5/5/08,1408.25,-0.005297545,1247386
5/2/08,1415.75,0.003010981,1924510
5/1/08,1411.5,0.018398268,1904214
4/30/08,1386,-0.003773585,1916786
4/29/08,1391.25,-0.004472272,1448179
4/28/08,1397.5,0.00035791,1155730
4/25/08,1397,0.007936508,1567802
4/24/08,1386,0.005440696,2146239
4/23/08,1378.5,-0.001629549,1834571
4/22/08,1380.75,-0.005402485,1754531
4/21/08,1388.25,0.000180115,1257968
4/18/08,1388,0.0114775,1987772
4/17/08,1372.25,0.000911743,1788172
4/16/08,1371,0.026197605,2089593
4/15/08,1336,0.003568075,1753265
4/14/08,1331.25,-0.003182329,1459105
4/11/08,1335.5,-0.019996331,2024747
4/10/08,1362.75,0.001837897,1787751
4/9/08,1360.25,-0.007840992,1833439
4/8/08,1371,-0.000910913,1412742
4/7/08,1372.25,0.000182216,1476207
4/4/08,1372,-0.0010921,1921087
4/3/08,1373.5,0.001823487,1597014
4/2/08,1371,0.00036483,1842164
4/1/08,1370.5,0.035120846,2328623
3/31/08,1324,0.003790751,1619317
3/28/08,1319,-0.008084226,1526259
3/27/08,1329.75,-0.004305504,2021529
3/26/08,1335.5,-0.011838698,1602660
3/25/08,1351.5,0,1733906
3/24/08,1351.5,0.037508444,1429511
3/20/08,1302.64,0.003188294,20841
3/19/08,1298.5,-0.025515947,534141
3/18/08,1332.5,0.042236996,753289
3/17/08,1278.5,-0.010065815,975573
3/14/08,1291.5,-0.016561965,1347641
3/13/08,1313.25,0.002863688,1853949
3/12/08,1309.5,-0.010951662,2545300
3/11/08,1324,0.038024304,3222244
3/10/08,1275.5,-0.013343647,2381829
3/7/08,1292.75,-0.011659021,3078193
3/6/08,1308,-0.020591539,2517077
3/5/08,1335.5,0.006405426,2468567
3/4/08,1327,-0.003753754,2763950
3/3/08,1332,0.00056338,1944534
2/29/08,1331.25,-0.025260846,2302716
2/28/08,1365.75,-0.010684535,1796976
2/27/08,1380.5,-0.001627192,1835677
2/26/08,1382.75,0.008202698,2096189
2/25/08,1371.5,0.011803762,2041157
2/22/08,1355.5,0.006310319,2024737
2/21/08,1347,-0.008830022,2032645
2/20/08,1359,0.002582073,2212665
2/19/08,1355.5,0.003145236,1718585
2/15/08,1351.25,0.000185048,1466909
2/14/08,1351,-0.009349221,1902104
2/13/08,1363.75,0.010372291,1835901
2/12/08,1349.75,0.008593312,2251770
2/11/08,1338.25,0.006013907,1842322
2/8/08,1330.25,-0.007461295,1708720
2/7/08,1340.25,0.007706767,2927426
2/6/08,1330,-0.009864135,2162714
2/5/08,1343.25,-0.02574796,2517764
2/4/08,1378.75,-0.013063708,1218675
2/1/08,1397,0.012685756,2290938
1/31/08,1379.5,0.021473528,3192392
1/30/08,1350.5,-0.008443465,2609409
1/29/08,1362,0.005537099,1581503
1/28/08,1354.5,0.015367316,2013859
1/25/08,1334,-0.013496025,2543013
1/24/08,1352.25,0.008013418,2431922
1/23/08,1341.5,0.024632423,4119794
1/22/08,1309.25,-0.012073194,4734875
1/18/08,1325.25,-0.010822915,3219547
1/17/08,1339.75,-0.026344477,3404177
1/16/08,1376,-0.008645533,3222442
1/15/08,1388,-0.02270727,2438444
1/14/08,1420.25,0.008879418,1456055
1/11/08,1407.75,-0.009324419,2191787
1/10/08,1421,0.006730429,2737056
1/9/08,1411.5,0.010379384,2811604
1/8/08,1397,-0.017235315,2902242
1/7/08,1421.5,-0.001054111,2436934
1/4/08,1423,-0.024507284,2199479
1/3/08,1458.75,0.000171409,1266237
1/2/08,1458.5,-0.012692503,1623508
