Date,PX_LAST,PX_VOLUME
4/29/09,36.55,60
4/28/09,37.65,95
4/27/09,38.1,262
4/24/09,37.4,88
4/23/09,37.15,52
4/22/09,37.8,166
4/21/09,37.3,42
4/20/09,38.15,227
4/17/09,36.7,387
4/16/09,37.5,463
4/15/09,38.55,50
4/14/09,39.6,559
4/13/09,39.65,63
4/9/09,39.75,172
4/8/09,40.95,249
4/7/09,41.55,73
4/6/09,41.3,157
4/3/09,40.85,20
4/2/09,41.25,125
4/1/09,41.2,170
3/31/09,41.75,521
3/30/09,41.8,126
3/27/09,40.2,136
3/26/09,39.25,49
3/25/09,39.9,163
3/24/09,40.05,604
3/23/09,39.55,123
3/20/09,41.55,147
3/19/09,39.5,146
3/18/09,37.9,177
3/17/09,38.2,165
3/16/09,38.7,78
3/13/09,38.2,52
3/12/09,37.45,67
3/11/09,37.85,56
3/10/09,37.9,118
3/9/09,40.35,82
3/6/09,40.1,70
3/5/09,40.2,89
3/4/09,39.8,187
3/3/09,42.05,323
3/2/09,42.15,99
2/27/09,40.95,113
2/26/09,40.65,66
2/25/09,40.1,102
2/24/09,40.15,295
2/23/09,41.9,119
2/20/09,40.95,228
2/19/09,39.95,33
2/18/09,39.5,113
2/17/09,40.25,138
2/13/09,39.25,99
2/12/09,38.65,83
2/11/09,38.7,52
2/10/09,39.15,410
2/9/09,38.05,71
2/6/09,37.9,112
2/5/09,38.05,97
2/4/09,38.3,77
2/3/09,38.65,88
2/2/09,39.55,37
1/30/09,38.99,352
1/29/09,37.89,366
1/28/09,38.36,61
1/27/09,40.1,95
1/26/09,41.59,32
1/23/09,42.31,96
1/22/09,42.25,110
1/21/09,41.62,68
1/20/09,47.54,203
1/16/09,43.44,154
1/15/09,43.25,109
1/14/09,42.88,101
1/13/09,40.93,163
1/12/09,40.84,28
1/9/09,38.66,225
1/8/09,38.4,237
1/7/09,38.63,79
1/6/09,36.74,61
1/5/09,36.47,75
1/2/09,36.22,31
12/31/08,38.55,26
12/30/08,40.97,19
12/29/08,42.51,13
12/26/08,41.61,51
12/24/08,41.75,12
12/23/08,42.14,93
12/22/08,41.43,80
12/19/08,41.76,92
12/18/08,43.22,24
12/17/08,43.91,48
12/16/08,46.75,158
12/15/08,48.63,79
12/12/08,48.58,147
12/11/08,49.09,66
12/10/08,48.48,165
12/9/08,48.82,10
12/8/08,48.23,91
12/5/08,48.7,54
12/4/08,49.35,83
12/3/08,47.12,70
12/2/08,47.57,44
12/1/08,48.13,62
11/28/08,43.52,14
11/26/08,43.61,112
11/25/08,45.43,151
11/24/08,46.78,133
11/21/08,49.06,92
11/20/08,50.58,335
11/19/08,47.34,87
11/18/08,48.59,96
11/17/08,47.43,47
11/14/08,46.09,397
11/13/08,44.28,290
11/12/08,45.13,19
11/11/08,43.54,57
11/10/08,42.73,29
11/7/08,42.02,78
11/6/08,42.51,111
11/5/08,40.11,233
11/4/08,37.84,161
11/3/08,39,124
10/31/08,39.34,121
10/30/08,38.84,105
10/29/08,38.47,63
10/28/08,37.16,110
10/27/08,39.98,539
10/24/08,39.23,317
10/23/08,36.48,210
10/22/08,36.03,51
10/21/08,34.95,568
10/20/08,34.22,382
10/17/08,36.08,251
10/16/08,34.71,190
10/15/08,34.49,342
10/14/08,31.38,61
10/13/08,30.52,129
10/10/08,32.42,166
10/9/08,31.6,235
10/8/08,30.2,89
10/7/08,29.73,127
10/6/08,28.66,218
10/3/08,28.05,74
10/2/08,27.8,59
10/1/08,27,55
9/30/08,26.77,72
9/29/08,27.87,1749
9/26/08,25.43,62
9/25/08,25.32,637
9/24/08,25.68,272
9/23/08,26.1,1227
9/22/08,25.39,526
9/19/08,24.37,59
9/18/08,24.78,50
9/17/08,25.58,76
9/16/08,24.49,833
9/15/08,24.73,788
9/12/08,23.97,805
9/11/08,23.68,303
9/10/08,23.79,449
9/9/08,24.09,101
9/8/08,23.18,295
9/5/08,23.56,342
9/4/08,24.03,641
9/3/08,23.2,128
9/2/08,23.16,65
8/29/08,22.95,19
8/28/08,22.61,114
8/27/08,22.88,67
8/26/08,23.15,8
8/25/08,23.3,2058
8/22/08,22.74,1918
8/21/08,22.73,667
8/20/08,22.73,565
8/19/08,23.53,1015
8/18/08,23.01,165
8/15/08,22.71,732
8/14/08,22.68,594
8/13/08,23.24,277
8/12/08,23.02,97
8/11/08,22.65,743
8/8/08,22.69,157
8/7/08,22.88,1490
8/6/08,22.38,1094
8/5/08,22.42,287
8/4/08,23.06,181
8/1/08,23.09,83
7/31/08,23.01,108
7/30/08,22.52,686
7/29/08,23.17,375
7/28/08,24.11,180
7/25/08,23.6,544
7/24/08,23.66,230
7/23/08,22.71,790
7/22/08,22.36,128
7/21/08,22.77,102
7/18/08,23.03,143
7/17/08,23.14,393
7/16/08,23.57,81
7/15/08,25.3,165
7/14/08,24.93,122
7/11/08,24.78,243
7/10/08,24.52,131
7/9/08,24.51,62
7/8/08,23.44,220
7/7/08,24.69,250
7/3/08,24.33,65
7/2/08,24.55,371
7/1/08,23.85,592
6/30/08,24.02,139
6/27/08,24.18,152
6/26/08,24.21,37
6/25/08,23.01,157
6/24/08,23.54,162
6/23/08,23.61,65
6/20/08,23.72,44
6/19/08,23.45,163
6/18/08,23.85,166
6/17/08,23.43,197
6/16/08,23.44,213
6/13/08,23.89,345
6/12/08,24.78,1145
6/11/08,24.74,156
6/10/08,24.36,606
6/9/08,24.59,309
6/6/08,24.66,76
6/5/08,23.46,147
6/4/08,24.02,149
6/3/08,23.84,118
6/2/08,23.48,20
5/30/08,22.99,137
5/29/08,23.11,40
5/28/08,23.59,152
5/27/08,23.78,20
5/23/08,24.22,613
5/22/08,23.7,211
5/21/08,23.76,581
5/20/08,22.68,681
5/19/08,21.73,1117
5/16/08,21.69,1392
5/15/08,21.37,1419
5/14/08,21.68,828
5/13/08,21.88,395
5/12/08,21.87,710
5/9/08,22.29,75
5/8/08,22.17,60
5/7/08,22.08,329
5/6/08,21.34,534
5/5/08,21.6,255
5/2/08,21.47,642
5/1/08,21.51,334
4/30/08,22.45,447
4/29/08,22.38,508
4/28/08,22.05,788
4/25/08,22.4,361
4/24/08,22.87,606
4/23/08,23.11,259
4/22/08,23.21,318
4/21/08,22.92,575
4/18/08,23.18,242
4/17/08,23.44,110
4/16/08,23.46,834
4/15/08,24.59,17
4/14/08,24.99,112
4/11/08,25.14,471
4/10/08,24.15,83
4/9/08,24.59,34
4/8/08,24.01,74
4/7/08,24.2,21
4/4/08,24.68,75
4/3/08,24.54,48
4/2/08,24.74,280
4/1/08,24.58,238
3/31/08,25.78,45
3/28/08,26.24,12
3/27/08,26.05,144
3/26/08,26.14,142
3/25/08,25.56,84
3/24/08,25.6,2
3/20/08,25.8,7
3/19/08,26.2,2
3/18/08,25.13,140
3/17/08,27.1,387
3/14/08,27.24,83
3/13/08,26.17,109
3/12/08,26.01,146
3/11/08,25.28,556
3/10/08,26.56,51
3/7/08,25.94,165
3/6/08,26.23,19
3/5/08,24.85,164
3/4/08,25.5,174
3/3/08,25.69,249
2/29/08,25.85,273
2/28/08,24.75,25
2/27/08,24.15,251
2/26/08,24.07,61
2/25/08,24.15,100
2/22/08,24.62,141
2/21/08,24.88,265
2/20/08,24.88,123
2/19/08,24.96,62
2/15/08,25.5,205
2/14/08,25.75,228
2/13/08,25.33,515
2/12/08,25.9,209
2/11/08,26.22,151
2/8/08,26.88,81
2/7/08,26.01,886
2/6/08,26.53,110
2/5/08,25.92,198
2/4/08,24.51,423
2/1/08,24.24,92
1/31/08,24.78,217
1/30/08,25.27,117
1/29/08,25.11,98
1/28/08,25.13,106
1/25/08,25.63,126
1/24/08,25.2,747
1/23/08,24.98,297
1/22/08,25.77,383
1/18/08,26.19,307
1/17/08,26.36,525
1/16/08,24.94,467
1/15/08,25.1,230
1/14/08,25.07,34
1/11/08,25.92,661
1/10/08,24.36,19
1/9/08,24.76,71
1/8/08,25.35,23
1/7/08,24.45,148
1/4/08,24.83,86
1/3/08,24.26,16
1/2/08,24.32,14
12/31/07,23.95,92
12/28/07,23.46,4
12/27/07,23.45,83
12/26/07,22.92,251
12/24/07,22.97,2
12/21/07,23.25,89
12/20/07,23.92,36
12/19/07,24.22,10
12/18/07,24.33,186
12/17/07,25.09,138
12/14/07,24.36,1071
12/13/07,23.91,328
12/12/07,23.47,1099
12/11/07,23.79,233
12/10/07,23.03,22
12/7/07,23.21,380
12/6/07,23.06,182
12/5/07,24.01,580
12/4/07,24.67,32
12/3/07,24.29,1
11/30/07,24.36,316
11/29/07,24.61,1
11/28/07,24.53,122
11/27/07,26.07,43
11/26/07,26.38,76
11/23/07,25.91,11
11/21/07,26.25,75
11/20/07,26.28,2554
11/19/07,26.46,951
11/16/07,25.98,384
11/15/07,26.1,1499
11/14/07,24.81,499
11/13/07,24.6,254
11/12/07,26.21,1616
11/9/07,26.04,1269
11/8/07,24.97,1341
11/7/07,25.15,1286
11/6/07,23.18,298
11/5/07,23.8,276
11/2/07,23.19,315
11/1/07,22.37,208
10/31/07,20.89,24
10/30/07,21.77,34
10/29/07,21.22,32
10/26/07,21.25,259
10/25/07,21.62,214
10/24/07,21.63,83
10/23/07,21.4,65
10/22/07,21.83,132
10/19/07,21.85,79
10/18/07,21.01,58
10/17/07,21.12,469
10/16/07,21.08,6116
10/15/07,20.43,208
10/12/07,19.55,16
10/11/07,19.6,138
10/10/07,18.92,22
10/9/07,18.76,119
10/8/07,19.28,31
10/5/07,19.09,63
10/4/07,19.86,191
10/3/07,19.79,38
10/2/07,19.62,260
10/1/07,19.26,614
9/28/07,19.48,45
9/27/07,19.16,16
9/26/07,19.24,81
9/25/07,19.49,160
9/24/07,19.55,210
9/21/07,19.63,33
9/20/07,20.16,46
9/19/07,20.1,732
9/18/07,20.48,461
9/17/07,21.69,426
9/14/07,21.49,321
9/13/07,21.47,368
9/12/07,21.77,86
9/11/07,21.63,206
9/10/07,22.1,418
9/7/07,21.88,139
9/6/07,21.25,1205
9/5/07,21.35,150
9/4/07,21.03,89
8/31/07,21.49,5
8/30/07,21.75,236
8/29/07,21.43,542
8/28/07,21.78,367
8/27/07,20.78,91
8/24/07,20.53,74
8/23/07,21.01,50
8/22/07,21.01,361
8/21/07,21.58,327
8/20/07,21.94,1878
8/17/07,22.6,477
8/16/07,22.38,444
